Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,640221,-,-,-,42.74,-110.05,-7,2165,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DHI,DNI,Wind Speed,Temperature,GHI,Solar Zenith Angle,Precipitable Water
2022,12,11,12,0,132,679,2.4000000000000004,0.7000000000000001,410,65.83,0.7000000000000001
2022,12,11,12,15,207,421,2.4000000000000004,0.7000000000000001,380,65.75,0.7000000000000001
2022,12,11,12,30,171,579,2.4000000000000004,0.7000000000000001,408,65.86,0.7000000000000001
2022,12,11,12,45,59,938,2.4000000000000004,0.7000000000000001,438,66.15,0.7000000000000001
2022,12,11,13,0,58,933,2.4000000000000004,0.7000000000000001,429,66.62,0.7000000000000001
2022,12,11,13,15,238,46,2.3000000000000003,0.7000000000000001,256,67.26,0.7000000000000001
2022,12,11,13,30,203,14,2.1,0.7000000000000001,208,68.07000000000001,0.7000000000000001
2022,12,11,13,45,99,1,2,0.7000000000000001,99,69.05,0.7000000000000001
2022,12,11,14,0,107,1,1.8,0.7000000000000001,107,70.18,0.7000000000000001
2022,12,11,14,15,52,0,1.7000000000000002,0.4,52,71.45,0.7000000000000001
2022,12,11,14,30,72,0,1.6,0.1,72,72.87,0.7000000000000001
2022,12,11,14,45,158,34,1.5,-0.1,167,74.42,0.7000000000000001
2022,12,11,15,0,55,0,1.4000000000000001,-0.4,55,76.08,0.7000000000000001
2022,12,11,15,15,54,0,1.3,-0.9,54,77.87,0.7000000000000001
2022,12,11,15,30,37,0,1.3,-1.3,37,79.75,0.7000000000000001
2022,12,11,15,45,45,1,1.2000000000000002,-1.8,45,81.73,0.7000000000000001
2022,12,11,16,0,39,1,1.1,-2.3000000000000003,39,83.79,0.8
2022,12,11,16,15,19,0,1.1,-2.5,19,85.92,0.8
2022,12,11,16,30,10,0,1.1,-2.8000000000000003,10,88.07000000000001,0.8
2022,12,11,16,45,0,0,1.1,-3,0,90.16,0.7000000000000001
2022,12,11,17,0,0,0,1.1,-3.3000000000000003,0,93.01,0.7000000000000001
2022,12,11,17,15,0,0,1.2000000000000002,-3.4000000000000004,0,95.44,0.7000000000000001
2022,12,11,17,30,0,0,1.2000000000000002,-3.4000000000000004,0,97.93,0.7000000000000001
2022,12,11,17,45,0,0,1.3,-3.5,0,100.46000000000001,0.7000000000000001
2022,12,11,18,0,0,0,1.4000000000000001,-3.5,0,103.04,0.7000000000000001
2022,12,11,18,15,0,0,1.4000000000000001,-3.5,0,105.65,0.7000000000000001
2022,12,11,18,30,0,0,1.5,-3.6,0,108.3,0.7000000000000001
2022,12,11,18,45,0,0,1.6,-3.6,0,110.98,0.7000000000000001
2022,12,11,19,0,0,0,1.6,-3.7,0,113.68,0.7000000000000001
2022,12,11,19,15,0,0,1.7000000000000002,-3.8000000000000003,0,116.4,0.7000000000000001
2022,12,11,19,30,0,0,1.8,-4,0,119.13,0.7000000000000001
2022,12,11,19,45,0,0,1.8,-4.1000000000000005,0,121.88,0.7000000000000001
2022,12,11,20,0,0,0,1.9000000000000001,-4.3,0,124.63000000000001,0.7000000000000001
2022,12,11,20,15,0,0,1.9000000000000001,-4.4,0,127.38000000000001,0.7000000000000001
2022,12,11,20,30,0,0,1.9000000000000001,-4.6000000000000005,0,130.13,0.7000000000000001
2022,12,11,20,45,0,0,1.9000000000000001,-4.7,0,132.87,0.7000000000000001
2022,12,11,21,0,0,0,1.9000000000000001,-4.9,0,135.59,0.7000000000000001
2022,12,11,21,15,0,0,1.8,-4.9,0,138.28,0.7000000000000001
2022,12,11,21,30,0,0,1.8,-5,0,140.94,0.7000000000000001
2022,12,11,21,45,0,0,1.8,-5,0,143.54,0.7000000000000001
2022,12,11,22,0,0,0,1.7000000000000002,-5,0,146.09,0.7000000000000001
2022,12,11,22,15,0,0,1.7000000000000002,-5,0,148.54,0.7000000000000001
2022,12,11,22,30,0,0,1.7000000000000002,-5.1000000000000005,0,150.88,0.7000000000000001
2022,12,11,22,45,0,0,1.6,-5.1000000000000005,0,153.08,0.7000000000000001
2022,12,11,23,0,0,0,1.6,-5.1000000000000005,0,155.09,0.7000000000000001
2022,12,11,23,15,0,0,1.5,-5.2,0,156.87,0.7000000000000001
2022,12,11,23,30,0,0,1.4000000000000001,-5.4,0,158.34,0.7000000000000001
2022,12,11,23,45,0,0,1.3,-5.5,0,159.45000000000002,0.7000000000000001
2022,12,12,0,0,0,0,1.2000000000000002,-5.6000000000000005,0,160.13,0.7000000000000001
2022,12,12,0,15,0,0,1.2000000000000002,-5.800000000000001,0,160.34,0.7000000000000001
2022,12,12,0,30,0,0,1.2000000000000002,-5.9,0,160.05,0.7000000000000001
2022,12,12,0,45,0,0,1.1,-6,0,159.3,0.7000000000000001
2022,12,12,1,0,0,0,1.1,-6.2,0,158.13,0.7000000000000001
2022,12,12,1,15,0,0,1.1,-6.1000000000000005,0,156.6,0.7000000000000001
2022,12,12,1,30,0,0,1.1,-6.1000000000000005,0,154.78,0.7000000000000001
2022,12,12,1,45,0,0,1.1,-6,0,152.74,0.7000000000000001
2022,12,12,2,0,0,0,1,-6,0,150.52,0.7000000000000001
2022,12,12,2,15,0,0,1.1,-6.1000000000000005,0,148.15,0.7000000000000001
2022,12,12,2,30,0,0,1.1,-6.2,0,145.68,0.7000000000000001
2022,12,12,2,45,0,0,1.1,-6.2,0,143.13,0.6000000000000001
2022,12,12,3,0,0,0,1.1,-6.300000000000001,0,140.52,0.6000000000000001
2022,12,12,3,15,0,0,1.1,-6.4,0,137.85,0.6000000000000001
2022,12,12,3,30,0,0,1.1,-6.4,0,135.16,0.6000000000000001
2022,12,12,3,45,0,0,1.2000000000000002,-6.5,0,132.43,0.6000000000000001
2022,12,12,4,0,0,0,1.2000000000000002,-6.5,0,129.69,0.6000000000000001
2022,12,12,4,15,0,0,1.2000000000000002,-6.6000000000000005,0,126.94,0.6000000000000001
2022,12,12,4,30,0,0,1.1,-6.6000000000000005,0,124.19,0.6000000000000001
2022,12,12,4,45,0,0,1.1,-6.7,0,121.44,0.6000000000000001
2022,12,12,5,0,0,0,1.1,-6.7,0,118.7,0.6000000000000001
2022,12,12,5,15,0,0,1,-6.800000000000001,0,115.97,0.6000000000000001
2022,12,12,5,30,0,0,1,-6.9,0,113.25,0.6000000000000001
2022,12,12,5,45,0,0,0.9,-7,0,110.56,0.6000000000000001
2022,12,12,6,0,0,0,0.9,-7.1000000000000005,0,107.89,0.6000000000000001
2022,12,12,6,15,0,0,0.8,-7.1000000000000005,0,105.25,0.6000000000000001
2022,12,12,6,30,0,0,0.8,-7.1000000000000005,0,102.64,0.6000000000000001
2022,12,12,6,45,0,0,0.7000000000000001,-7.1000000000000005,0,100.07000000000001,0.6000000000000001
2022,12,12,7,0,0,0,0.7000000000000001,-7.1000000000000005,0,97.55,0.6000000000000001
2022,12,12,7,15,0,0,0.7000000000000001,-7,0,95.07000000000001,0.6000000000000001
2022,12,12,7,30,0,0,0.7000000000000001,-6.9,0,92.64,0.6000000000000001
2022,12,12,7,45,0,0,0.7000000000000001,-6.800000000000001,0,89.86,0.6000000000000001
2022,12,12,8,0,14,0,0.7000000000000001,-6.6000000000000005,14,87.75,0.6000000000000001
2022,12,12,8,15,28,0,0.8,-6.300000000000001,28,85.60000000000001,0.6000000000000001
2022,12,12,8,30,45,1,0.9,-6,46,83.49,0.6000000000000001
2022,12,12,8,45,35,0,1,-5.7,35,81.44,0.6000000000000001
2022,12,12,9,0,55,1,1,-5.4,55,79.48,0.6000000000000001
2022,12,12,9,15,18,0,1.1,-5,18,77.61,0.6000000000000001
2022,12,12,9,30,23,0,1.2000000000000002,-4.5,23,75.85000000000001,0.6000000000000001
2022,12,12,9,45,131,10,1.3,-4.1000000000000005,134,74.2,0.6000000000000001
2022,12,12,10,0,90,1,1.4000000000000001,-3.6,90,72.68,0.6000000000000001
2022,12,12,10,15,215,129,1.5,-3.4000000000000004,256,71.29,0.6000000000000001
2022,12,12,10,30,231,88,1.5,-3.3000000000000003,261,70.04,0.6000000000000001
2022,12,12,10,45,202,17,1.5,-3.1,208,68.94,0.6000000000000001
2022,12,12,11,0,242,59,1.5,-3,264,67.99,0.6000000000000001
2022,12,12,11,15,17,0,1.6,-2.9000000000000004,17,67.21000000000001,0.6000000000000001
2022,12,12,11,30,161,3,1.8,-2.8000000000000003,162,66.6,0.6000000000000001
2022,12,12,11,45,149,647,1.9000000000000001,-2.7,410,66.16,0.6000000000000001
2022,12,12,12,0,93,0,2,-2.6,93,65.91,0.6000000000000001
2022,12,12,12,15,181,9,1.9000000000000001,-2.6,185,65.83,0.6000000000000001
2022,12,12,12,30,171,7,1.8,-2.6,174,65.93,0.6000000000000001
2022,12,12,12,45,13,0,1.8,-2.6,13,66.21000000000001,0.6000000000000001
2022,12,12,13,0,124,2,1.7000000000000002,-2.6,125,66.68,0.6000000000000001
2022,12,12,13,15,84,0,1.6,-2.7,84,67.31,0.6000000000000001
2022,12,12,13,30,138,4,1.4000000000000001,-2.8000000000000003,140,68.12,0.6000000000000001
2022,12,12,13,45,208,25,1.3,-2.9000000000000004,217,69.08,0.6000000000000001
2022,12,12,14,0,222,56,1.1,-3,241,70.21000000000001,0.6000000000000001
2022,12,12,14,15,105,1,1,-3.2,106,71.48,0.6000000000000001
2022,12,12,14,30,99,1,1,-3.4000000000000004,99,72.89,0.6000000000000001
2022,12,12,14,45,76,1,0.9,-3.6,76,74.43,0.6000000000000001
2022,12,12,15,0,70,0,0.9,-3.8000000000000003,70,76.09,0.6000000000000001
2022,12,12,15,15,49,0,0.8,-4.1000000000000005,49,77.87,0.6000000000000001
2022,12,12,15,30,44,0,0.8,-4.5,44,79.75,0.6000000000000001
2022,12,12,15,45,41,0,0.8,-4.800000000000001,41,81.73,0.6000000000000001
2022,12,12,16,0,29,0,0.8,-5.1000000000000005,29,83.78,0.6000000000000001
2022,12,12,16,15,20,0,0.8,-5.4,20,85.9,0.6000000000000001
2022,12,12,16,30,10,0,0.9,-5.7,10,88.06,0.6000000000000001
2022,12,12,16,45,0,0,0.9,-6.1000000000000005,0,90.14,0.6000000000000001
2022,12,12,17,0,0,0,0.9,-6.4,0,92.98,0.6000000000000001
2022,12,12,17,15,0,0,1,-6.6000000000000005,0,95.42,0.6000000000000001
2022,12,12,17,30,0,0,1.1,-6.9,0,97.9,0.6000000000000001
2022,12,12,17,45,0,0,1.2000000000000002,-7.1000000000000005,0,100.43,0.6000000000000001
2022,12,12,18,0,0,0,1.3,-7.4,0,103.01,0.6000000000000001
2022,12,12,18,15,0,0,1.3,-7.6000000000000005,0,105.62,0.6000000000000001
2022,12,12,18,30,0,0,1.3,-7.800000000000001,0,108.26,0.6000000000000001
2022,12,12,18,45,0,0,1.4000000000000001,-7.9,0,110.94,0.5
2022,12,12,19,0,0,0,1.4000000000000001,-8.1,0,113.64,0.5
2022,12,12,19,15,0,0,1.4000000000000001,-8.3,0,116.36,0.5
2022,12,12,19,30,0,0,1.5,-8.4,0,119.09,0.5
2022,12,12,19,45,0,0,1.5,-8.6,0,121.83,0.5
2022,12,12,20,0,0,0,1.5,-8.8,0,124.59,0.5
2022,12,12,20,15,0,0,1.5,-8.9,0,127.34,0.5
2022,12,12,20,30,0,0,1.5,-9.1,0,130.09,0.5
2022,12,12,20,45,0,0,1.5,-9.200000000000001,0,132.83,0.5
2022,12,12,21,0,0,0,1.6,-9.4,0,135.55,0.5
2022,12,12,21,15,0,0,1.5,-9.5,0,138.24,0.5
2022,12,12,21,30,0,0,1.4000000000000001,-9.600000000000001,0,140.9,0.5
2022,12,12,21,45,0,0,1.4000000000000001,-9.700000000000001,0,143.51,0.5
2022,12,12,22,0,0,0,1.3,-9.8,0,146.06,0.5
2022,12,12,22,15,0,0,1.2000000000000002,-9.9,0,148.52,0.5
2022,12,12,22,30,0,0,1.2000000000000002,-9.9,0,150.87,0.5
2022,12,12,22,45,0,0,1.1,-10,0,153.07,0.5
2022,12,12,23,0,0,0,1,-10.100000000000001,0,155.09,0.5
2022,12,12,23,15,0,0,1,-10.200000000000001,0,156.88,0.5
2022,12,12,23,30,0,0,0.9,-10.3,0,158.37,0.5
2022,12,12,23,45,0,0,0.9,-10.4,0,159.49,0.5
2022,12,13,0,0,0,0,0.8,-10.5,0,160.19,0.5
2022,12,13,0,15,0,0,0.8,-10.600000000000001,0,160.41,0.5
2022,12,13,0,30,0,0,0.8,-10.700000000000001,0,160.14000000000001,0.5
2022,12,13,0,45,0,0,0.8,-10.8,0,159.4,0.5
2022,12,13,1,0,0,0,0.8,-10.9,0,158.24,0.5
2022,12,13,1,15,0,0,0.8,-11,0,156.71,0.5
2022,12,13,1,30,0,0,0.9,-11,0,154.9,0.5
2022,12,13,1,45,0,0,0.9,-11.100000000000001,0,152.86,0.5
2022,12,13,2,0,0,0,0.9,-11.100000000000001,0,150.64000000000001,0.5
2022,12,13,2,15,0,0,1,-11.200000000000001,0,148.28,0.5
2022,12,13,2,30,0,0,1,-11.200000000000001,0,145.81,0.5
2022,12,13,2,45,0,0,1,-11.3,0,143.26,0.5
2022,12,13,3,0,0,0,1.1,-11.4,0,140.64000000000001,0.5
2022,12,13,3,15,0,0,1.1,-11.5,0,137.98,0.5
2022,12,13,3,30,0,0,1.1,-11.600000000000001,0,135.28,0.5
2022,12,13,3,45,0,0,1.2000000000000002,-11.8,0,132.56,0.5
2022,12,13,4,0,0,0,1.2000000000000002,-11.9,0,129.82,0.5
2022,12,13,4,15,0,0,1.2000000000000002,-12.100000000000001,0,127.07000000000001,0.5
2022,12,13,4,30,0,0,1.2000000000000002,-12.200000000000001,0,124.32000000000001,0.5
2022,12,13,4,45,0,0,1.2000000000000002,-12.4,0,121.57000000000001,0.5
2022,12,13,5,0,0,0,1.2000000000000002,-12.600000000000001,0,118.83,0.5
2022,12,13,5,15,0,0,1.2000000000000002,-12.700000000000001,0,116.09,0.5
2022,12,13,5,30,0,0,1.2000000000000002,-12.8,0,113.38,0.5
2022,12,13,5,45,0,0,1.2000000000000002,-13,0,110.68,0.5
2022,12,13,6,0,0,0,1.2000000000000002,-13.100000000000001,0,108.01,0.5
2022,12,13,6,15,0,0,1.2000000000000002,-13.200000000000001,0,105.37,0.5
2022,12,13,6,30,0,0,1.2000000000000002,-13.3,0,102.77,0.5
2022,12,13,6,45,0,0,1.2000000000000002,-13.4,0,100.2,0.5
2022,12,13,7,0,0,0,1.2000000000000002,-13.5,0,97.67,0.5
2022,12,13,7,15,0,0,1.2000000000000002,-13.5,0,95.19,0.5
2022,12,13,7,30,0,0,1.2000000000000002,-13.5,0,92.77,0.5
2022,12,13,7,45,0,0,1.1,-13.5,0,89.95,0.5
2022,12,13,8,0,17,0,1.1,-13.5,17,87.86,0.5
2022,12,13,8,15,35,2,1.2000000000000002,-13,35,85.71000000000001,0.5
2022,12,13,8,30,49,2,1.2000000000000002,-12.5,49,83.60000000000001,0.5
2022,12,13,8,45,22,0,1.3,-12,22,81.56,0.5
2022,12,13,9,0,75,3,1.3,-11.5,76,79.59,0.5
2022,12,13,9,15,40,0,1.4000000000000001,-10.8,40,77.73,0.5
2022,12,13,9,30,52,0,1.5,-10.200000000000001,52,75.96000000000001,0.5
2022,12,13,9,45,172,166,1.6,-9.600000000000001,217,74.31,0.5
2022,12,13,10,0,98,2,1.6,-9,98,72.79,0.5
2022,12,13,10,15,190,44,1.7000000000000002,-8.6,204,71.39,0.5
2022,12,13,10,30,77,0,1.7000000000000002,-8.1,77,70.14,0.5
2022,12,13,10,45,225,79,1.8,-7.6000000000000005,253,69.03,0.5
2022,12,13,11,0,237,50,1.8,-7.2,256,68.08,0.5
2022,12,13,11,15,123,1,1.9000000000000001,-6.800000000000001,124,67.3,0.5
2022,12,13,11,30,82,0,1.9000000000000001,-6.4,82,66.68,0.5
2022,12,13,11,45,80,0,1.9000000000000001,-6.1000000000000005,80,66.24,0.5
2022,12,13,12,0,206,14,2,-5.7,212,65.98,0.5
2022,12,13,12,15,247,42,2,-5.5,264,65.89,0.5
2022,12,13,12,30,99,0,2,-5.300000000000001,99,65.99,0.5
2022,12,13,12,45,187,9,2.1,-5.1000000000000005,190,66.27,0.5
2022,12,13,13,0,298,53,2.1,-4.9,319,66.72,0.5
2022,12,13,13,15,286,39,2.1,-4.800000000000001,301,67.35,0.5
2022,12,13,13,30,257,18,2.2,-4.800000000000001,263,68.15,0.5
2022,12,13,13,45,217,8,2.2,-4.7,220,69.11,0.5
2022,12,13,14,0,166,1,2.2,-4.7,166,70.23,0.5
2022,12,13,14,15,174,2,2.2,-4.800000000000001,175,71.5,0.5
2022,12,13,14,30,177,5,2.2,-5,178,72.9,0.5
2022,12,13,14,45,138,2,2.1,-5.1000000000000005,139,74.44,0.5
2022,12,13,15,0,134,18,2.1,-5.300000000000001,138,76.10000000000001,0.5
2022,12,13,15,15,122,25,2.1,-5.7,127,77.87,0.5
2022,12,13,15,30,104,30,2,-6.2,109,79.74,0.5
2022,12,13,15,45,75,12,2,-6.6000000000000005,77,81.71000000000001,0.5
2022,12,13,16,0,47,3,2,-7.1000000000000005,48,83.77,0.5
2022,12,13,16,15,34,2,2.1,-7.6000000000000005,34,85.88,0.5
2022,12,13,16,30,10,0,2.2,-8.200000000000001,10,88.03,0.5
2022,12,13,16,45,0,0,2.3000000000000003,-8.700000000000001,0,90.11,0.5
2022,12,13,17,0,0,0,2.3000000000000003,-9.3,0,92.95,0.5
2022,12,13,17,15,0,0,2.4000000000000004,-9.600000000000001,0,95.38,0.5
2022,12,13,17,30,0,0,2.5,-10,0,97.87,0.5
2022,12,13,17,45,0,0,2.5,-10.4,0,100.4,0.5
2022,12,13,18,0,0,0,2.6,-10.8,0,102.97,0.5
2022,12,13,18,15,0,0,2.6,-11.100000000000001,0,105.58,0.4
2022,12,13,18,30,0,0,2.6,-11.4,0,108.22,0.4
2022,12,13,18,45,0,0,2.7,-11.8,0,110.9,0.4
2022,12,13,19,0,0,0,2.7,-12.100000000000001,0,113.59,0.4
2022,12,13,19,15,0,0,2.7,-12.5,0,116.31,0.4
2022,12,13,19,30,0,0,2.7,-12.8,0,119.04,0.4
2022,12,13,19,45,0,0,2.6,-13.200000000000001,0,121.79,0.4
2022,12,13,20,0,0,0,2.6,-13.5,0,124.54,0.4
2022,12,13,20,15,0,0,2.6,-13.9,0,127.29,0.4
2022,12,13,20,30,0,0,2.6,-14.3,0,130.04,0.4
2022,12,13,20,45,0,0,2.6,-14.700000000000001,0,132.78,0.4
2022,12,13,21,0,0,0,2.5,-15,0,135.5,0.30000000000000004
2022,12,13,21,15,0,0,2.5,-15.3,0,138.20000000000002,0.30000000000000004
2022,12,13,21,30,0,0,2.5,-15.600000000000001,0,140.86,0.30000000000000004
2022,12,13,21,45,0,0,2.6,-15.9,0,143.47,0.30000000000000004
2022,12,13,22,0,0,0,2.6,-16.2,0,146.02,0.30000000000000004
2022,12,13,22,15,0,0,2.5,-16.400000000000002,0,148.49,0.30000000000000004
2022,12,13,22,30,0,0,2.5,-16.7,0,150.84,0.30000000000000004
2022,12,13,22,45,0,0,2.5,-16.900000000000002,0,153.06,0.30000000000000004
2022,12,13,23,0,0,0,2.5,-17.1,0,155.09,0.30000000000000004
2022,12,13,23,15,0,0,2.5,-17.2,0,156.88,0.30000000000000004
2022,12,13,23,30,0,0,2.5,-17.400000000000002,0,158.38,0.30000000000000004
2022,12,13,23,45,0,0,2.5,-17.5,0,159.52,0.30000000000000004
2022,12,14,0,0,0,0,2.4000000000000004,-17.6,0,160.24,0.30000000000000004
2022,12,14,0,15,0,0,2.4000000000000004,-17.7,0,160.47,0.30000000000000004
2022,12,14,0,30,0,0,2.4000000000000004,-17.900000000000002,0,160.22,0.30000000000000004
2022,12,14,0,45,0,0,2.4000000000000004,-18,0,159.49,0.30000000000000004
2022,12,14,1,0,0,0,2.4000000000000004,-18.1,0,158.34,0.30000000000000004
2022,12,14,1,15,0,0,2.4000000000000004,-18.1,0,156.82,0.30000000000000004
2022,12,14,1,30,0,0,2.4000000000000004,-18.2,0,155.02,0.30000000000000004
2022,12,14,1,45,0,0,2.4000000000000004,-18.2,0,152.98,0.30000000000000004
2022,12,14,2,0,0,0,2.4000000000000004,-18.3,0,150.76,0.30000000000000004
2022,12,14,2,15,0,0,2.4000000000000004,-18.2,0,148.4,0.30000000000000004
2022,12,14,2,30,0,0,2.4000000000000004,-18.2,0,145.93,0.30000000000000004
2022,12,14,2,45,0,0,2.4000000000000004,-18.2,0,143.38,0.30000000000000004
2022,12,14,3,0,0,0,2.4000000000000004,-18.2,0,140.77,0.30000000000000004
2022,12,14,3,15,0,0,2.4000000000000004,-18.1,0,138.1,0.30000000000000004
2022,12,14,3,30,0,0,2.5,-18.1,0,135.41,0.30000000000000004
2022,12,14,3,45,0,0,2.5,-18.1,0,132.68,0.30000000000000004
2022,12,14,4,0,0,0,2.5,-18.1,0,129.95,0.30000000000000004
2022,12,14,4,15,0,0,2.4000000000000004,-18.1,0,127.2,0.30000000000000004
2022,12,14,4,30,0,0,2.4000000000000004,-18.1,0,124.44,0.30000000000000004
2022,12,14,4,45,0,0,2.4000000000000004,-18.1,0,121.69,0.30000000000000004
2022,12,14,5,0,0,0,2.4000000000000004,-18.1,0,118.95,0.30000000000000004
2022,12,14,5,15,0,0,2.4000000000000004,-18.1,0,116.22,0.30000000000000004
2022,12,14,5,30,0,0,2.4000000000000004,-18.1,0,113.5,0.30000000000000004
2022,12,14,5,45,0,0,2.3000000000000003,-18.1,0,110.81,0.30000000000000004
2022,12,14,6,0,0,0,2.3000000000000003,-18.1,0,108.14,0.30000000000000004
2022,12,14,6,15,0,0,2.3000000000000003,-18.2,0,105.5,0.30000000000000004
2022,12,14,6,30,0,0,2.3000000000000003,-18.2,0,102.89,0.30000000000000004
2022,12,14,6,45,0,0,2.3000000000000003,-18.2,0,100.32000000000001,0.30000000000000004
2022,12,14,7,0,0,0,2.3000000000000003,-18.2,0,97.79,0.30000000000000004
2022,12,14,7,15,0,0,2.3000000000000003,-18,0,95.31,0.30000000000000004
2022,12,14,7,30,0,0,2.3000000000000003,-17.8,0,92.89,0.30000000000000004
2022,12,14,7,45,0,0,2.3000000000000003,-17.6,0,90.04,0.30000000000000004
2022,12,14,8,0,17,1,2.2,-17.400000000000002,17,87.96000000000001,0.30000000000000004
2022,12,14,8,15,43,15,2.3000000000000003,-16.5,44,85.82000000000001,0.30000000000000004
2022,12,14,8,30,48,2,2.4000000000000004,-15.600000000000001,49,83.71000000000001,0.30000000000000004
2022,12,14,8,45,30,731,2.5,-14.700000000000001,136,81.67,0.30000000000000004
2022,12,14,9,0,34,804,2.6,-13.8,177,79.7,0.2
2022,12,14,9,15,37,847,2.7,-13,216,77.83,0.2
2022,12,14,9,30,40,881,2.8000000000000003,-12.100000000000001,252,76.07000000000001,0.2
2022,12,14,9,45,41,911,2.8000000000000003,-11.3,286,74.42,0.2
2022,12,14,10,0,43,934,2.9000000000000004,-10.4,318,72.89,0.2
2022,12,14,10,15,45,952,3.1,-9.8,347,71.49,0.2
2022,12,14,10,30,47,967,3.3000000000000003,-9.200000000000001,374,70.23,0.2
2022,12,14,10,45,48,979,3.5,-8.6,397,69.12,0.2
2022,12,14,11,0,49,988,3.6,-8,417,68.17,0.2
2022,12,14,11,15,50,996,3.7,-7.7,433,67.38,0.2
2022,12,14,11,30,51,1002,3.8000000000000003,-7.4,446,66.76,0.2
2022,12,14,11,45,51,1006,3.9000000000000004,-7.2,456,66.31,0.2
2022,12,14,12,0,51,1008,4,-6.9,461,66.04,0.2
2022,12,14,12,15,52,1009,3.9000000000000004,-6.800000000000001,463,65.95,0.2
2022,12,14,12,30,52,1009,3.9000000000000004,-6.7,461,66.04,0.2
2022,12,14,12,45,53,1004,3.9000000000000004,-6.6000000000000005,456,66.32000000000001,0.2
2022,12,14,13,0,52,1001,3.9000000000000004,-6.5,447,66.76,0.2
2022,12,14,13,15,51,979,3.9000000000000004,-6.6000000000000005,427,67.39,0.30000000000000004
2022,12,14,13,30,50,971,3.8000000000000003,-6.7,411,68.18,0.30000000000000004
2022,12,14,13,45,49,961,3.8000000000000003,-6.7,391,69.14,0.30000000000000004
2022,12,14,14,0,48,949,3.7,-6.800000000000001,368,70.25,0.30000000000000004
2022,12,14,14,15,46,934,3.5,-7,342,71.51,0.30000000000000004
2022,12,14,14,30,44,916,3.3000000000000003,-7.1000000000000005,313,72.91,0.30000000000000004
2022,12,14,14,45,43,878,3.1,-7.300000000000001,278,74.44,0.4
2022,12,14,15,0,40,850,3,-7.5,245,76.09,0.4
2022,12,14,15,15,37,815,2.7,-8.1,209,77.86,0.4
2022,12,14,15,30,34,771,2.4000000000000004,-8.6,172,79.73,0.4
2022,12,14,15,45,88,33,2.2,-9.1,93,81.7,0.4
2022,12,14,16,0,38,1,1.9000000000000001,-9.700000000000001,38,83.74,0.4
2022,12,14,16,15,36,3,1.9000000000000001,-10.5,37,85.86,0.4
2022,12,14,16,30,14,0,1.8,-11.3,14,88,0.4
2022,12,14,16,45,0,0,1.8,-12.100000000000001,0,90.08,0.4
2022,12,14,17,0,0,0,1.8,-12.9,0,92.92,0.5
2022,12,14,17,15,0,0,1.8,-13.4,0,95.35000000000001,0.5
2022,12,14,17,30,0,0,1.8,-13.9,0,97.83,0.5
2022,12,14,17,45,0,0,1.8,-14.3,0,100.35000000000001,0.5
2022,12,14,18,0,0,0,1.8,-14.8,0,102.92,0.5
2022,12,14,18,15,0,0,1.8,-15,0,105.53,0.5
2022,12,14,18,30,0,0,1.8,-15.200000000000001,0,108.17,0.5
2022,12,14,18,45,0,0,1.8,-15.5,0,110.85000000000001,0.5
2022,12,14,19,0,0,0,1.9000000000000001,-15.700000000000001,0,113.54,0.5
2022,12,14,19,15,0,0,1.9000000000000001,-15.8,0,116.26,0.5
2022,12,14,19,30,0,0,1.9000000000000001,-15.9,0,118.99000000000001,0.5
2022,12,14,19,45,0,0,1.9000000000000001,-16,0,121.73,0.5
2022,12,14,20,0,0,0,1.9000000000000001,-16.1,0,124.48,0.5
2022,12,14,20,15,0,0,1.9000000000000001,-16.1,0,127.24000000000001,0.5
2022,12,14,20,30,0,0,1.9000000000000001,-16,0,129.99,0.5
2022,12,14,20,45,0,0,1.9000000000000001,-16,0,132.73,0.5
2022,12,14,21,0,0,0,1.9000000000000001,-15.9,0,135.45,0.5
2022,12,14,21,15,0,0,1.9000000000000001,-15.700000000000001,0,138.15,0.5
2022,12,14,21,30,0,0,1.9000000000000001,-15.5,0,140.81,0.5
2022,12,14,21,45,0,0,1.9000000000000001,-15.4,0,143.43,0.5
2022,12,14,22,0,0,0,1.9000000000000001,-15.200000000000001,0,145.98,0.5
2022,12,14,22,15,0,0,1.9000000000000001,-15,0,148.45000000000002,0.5
