Time,Start Time,End Time,Weather
2022-08-09,2022-08-09 12:00:00,2022-08-09 12:00:00,03High humidty
2022-08-10,2022-08-10 00:00:00,2022-08-10 23:45:00,03High humidty
2022-08-11,2022-08-11 00:00:00,2022-08-11 22:15:00,03High humidty
2022-08-12,2022-08-12 01:30:00,2022-08-12 23:45:00,03High humidty
2022-08-13,2022-08-13 00:00:00,2022-08-13 09:00:00,03High humidty
2022-08-14,2022-08-14 01:00:00,2022-08-14 07:00:00,03High humidty
2022-08-17,2022-08-17 05:00:00,2022-08-17 05:00:00,03High humidty
2022-08-18,2022-08-18 04:30:00,2022-08-18 04:30:00,03High humidty
2022-08-19,2022-08-19 04:30:00,2022-08-19 23:00:00,03High humidty
2022-08-20,2022-08-20 02:30:00,2022-08-20 23:00:00,03High humidty
2022-08-21,2022-08-21 01:30:00,2022-08-21 22:15:00,03High humidty
2022-08-22,2022-08-22 01:30:00,2022-08-22 07:45:00,03High humidty
2022-08-23,2022-08-23 05:00:00,2022-08-23 06:30:00,03High humidty
2022-08-25,2022-08-25 13:30:00,2022-08-25 20:30:00,03High humidty
2022-08-26,2022-08-26 01:30:00,2022-08-26 23:45:00,03High humidty
2022-08-27,2022-08-27 00:45:00,2022-08-27 05:30:00,03High humidty
2022-08-28,2022-08-28 02:00:00,2022-08-28 02:00:00,03High humidty
2022-08-31,2022-08-31 04:30:00,2022-08-31 05:00:00,03High humidty
2022-09-01,2022-09-01 01:30:00,2022-09-01 02:15:00,03High humidty
2022-09-08,2022-09-08 17:00:00,2022-09-08 21:30:00,03High humidty
2022-09-09,2022-09-09 02:30:00,2022-09-09 05:00:00,03High humidty
2022-09-10,2022-09-10 04:30:00,2022-09-10 06:30:00,03High humidty
2022-09-18,2022-09-18 23:30:00,2022-09-18 23:45:00,03High humidty
2022-09-30,2022-09-30 17:30:00,2022-09-30 20:00:00,03High humidty
2022-10-01,2022-10-01 02:15:00,2022-10-01 04:45:00,03High humidty
