SiteID,184029,Site Timezone,-8,Data Timezone,-8,Longitude,-121.65322876,Latitude,37.7319869995
Year,Month,Day,Hour,Minute,wind speed at 140m (m/s),wind direction at 140m (deg),air temperature at 140m (C),air pressure at 100m (Pa)
2014,10,1,21,45,5.8100000000000005,354.32,23.37,96890
2014,10,1,22,0,6.33,351.31,23.36,96880
2014,10,1,22,15,6.71,350.35,23.44,96890
2014,10,1,22,30,6.98,350.92,23.5,96890
2014,10,1,22,45,6.94,348.54,23.51,96890
2014,10,1,23,0,7.21,346.24,23.5,96900
2014,10,1,23,15,7.16,344.11,23.48,96900
2014,10,1,23,30,6.8500000000000005,339.93,23.41,96920
2014,10,1,23,45,6.57,336.55,23.330000000000002,96930
2014,10,2,0,0,6.7,336.5,23.21,96930
2014,10,2,0,15,6.76,336.55,23.080000000000002,96940
2014,10,2,0,30,6.8500000000000005,334.38,22.95,96940
2014,10,2,0,45,6.72,332.59000000000003,22.8,96960
2014,10,2,1,0,6.73,331.6,22.68,96960
2014,10,2,1,15,7.07,335.55,22.61,96940
2014,10,2,1,30,7.04,337.86,22.53,96930
2014,10,2,1,45,7.03,339.23,22.46,96950
2014,10,2,2,0,7.03,337.94,22.35,96940
2014,10,2,2,15,6.94,336.04,22.19,96940
2014,10,2,2,30,6.92,335.61,22.04,96950
2014,10,2,2,45,7.11,337.09000000000003,21.92,96950
2014,10,2,3,0,7.11,338.49,21.82,96950
2014,10,2,3,15,7.2,341,21.72,96970
2014,10,2,3,30,7.55,344,21.55,96980
2014,10,2,3,45,7.76,342.62,21.34,96970
2014,10,2,4,0,8.07,342.62,21.13,96980
2014,10,2,4,15,8.13,343.84000000000003,20.93,96990
2014,10,2,4,30,8.01,343.19,20.76,97000
2014,10,2,4,45,8.34,343.14,20.6,97000
2014,10,2,5,0,8.8,343.48,20.51,97010
2014,10,2,5,15,8.55,342.45,20.35,97010
2014,10,2,5,30,8.32,342.14,20.2,97010
2014,10,2,5,45,8.11,342.16,20.09,97030
2014,10,2,6,0,8.040000000000001,342,20.09,97020
2014,10,2,6,15,7.95,341.51,20.23,97030
2014,10,2,6,30,7.8100000000000005,341.5,20.54,97020
2014,10,2,6,45,7.16,342.57,20.740000000000002,97030
2014,10,2,7,0,6.55,345.96,20.87,97050
2014,10,2,7,15,6.21,348.87,20.86,97070
2014,10,2,7,30,5.75,347.5,20.82,97090
2014,10,2,7,45,4.8500000000000005,346.7,20.82,97110
2014,10,2,8,0,4.4,349.75,20.93,97130
2014,10,2,8,15,4.3100000000000005,351.34000000000003,21.12,97130
2014,10,2,8,30,4.36,352.8,21.31,97140
2014,10,2,8,45,4.13,359.42,21.55,97170
2014,10,2,9,0,3.97,0.15,21.79,97170
2014,10,2,9,15,4.08,0.71,22.02,97160
2014,10,2,9,30,4.01,6.41,22.3,97160
2014,10,2,9,45,3.89,12.41,22.55,97170
2014,10,2,10,0,3.94,14.05,22.79,97170
2014,10,2,10,15,4.0200000000000005,14.8,23.06,97160
2014,10,2,10,30,4.03,20.64,23.330000000000002,97160
2014,10,2,10,45,4.0200000000000005,23.01,23.56,97160
2014,10,2,11,0,3.81,27.71,23.82,97170
2014,10,2,11,15,3.47,29.66,24.150000000000002,97150
2014,10,2,11,30,3.44,33.64,24.53,97150
2014,10,2,11,45,3.59,36.28,24.89,97160
2014,10,2,12,0,3.5300000000000002,39.39,25.22,97160
2014,10,2,12,15,3.68,40.45,25.52,97160
2014,10,2,12,30,3.52,42.96,25.810000000000002,97150
2014,10,2,12,45,3.62,49.25,26.080000000000002,97140
2014,10,2,13,0,3.71,49.63,26.27,97130
2014,10,2,13,15,3.29,51.82,26.45,97110
2014,10,2,13,30,3.2600000000000002,51.160000000000004,26.64,97090
2014,10,2,13,45,3.08,54.54,26.8,97100
2014,10,2,14,0,2.68,54.7,26.900000000000002,97080
2014,10,2,14,15,2.5500000000000003,55.2,27.01,97080
2014,10,2,14,30,2.36,52.33,27.13,97060
2014,10,2,14,45,2.41,50.13,27.27,97060
2014,10,2,15,0,2.61,50.22,27.41,97070
2014,10,2,15,15,2.59,49.19,27.5,97060
2014,10,2,15,30,2.66,45.85,27.55,97050
2014,10,2,15,45,2.92,49.6,27.54,97060
2014,10,2,16,0,2.86,52.300000000000004,27.48,97050
2014,10,2,16,15,2.66,46.99,27.41,97040
2014,10,2,16,30,2.72,47.5,27.330000000000002,97050
2014,10,2,16,45,2.87,46.31,27.21,97060
2014,10,2,17,0,3.0500000000000003,46.5,27.060000000000002,97060
2014,10,2,17,15,3.09,48.03,26.93,97060
2014,10,2,17,30,3.09,45.51,26.82,97050
2014,10,2,17,45,3.21,43.64,26.75,97070
2014,10,2,18,0,2.95,46.36,26.68,97060
2014,10,2,18,15,2.91,43.38,26.63,97070
2014,10,2,18,30,2.88,41.11,26.6,97070
2014,10,2,18,45,2.82,37.53,26.54,97060
2014,10,2,19,0,2.93,37.76,26.52,97090
2014,10,2,19,15,2.69,34.19,26.490000000000002,97100
2014,10,2,19,30,2.54,34.74,26.47,97100
2014,10,2,19,45,2.86,29.77,26.44,97110
2014,10,2,20,0,2.75,26.35,26.400000000000002,97100
2014,10,2,20,15,2.81,28.92,26.41,97120
2014,10,2,20,30,2.7800000000000002,33.03,26.42,97130
2014,10,2,20,45,2.84,35.22,26.43,97130
2014,10,2,21,0,2.69,36.62,26.45,97130
2014,10,2,21,15,2.7800000000000002,38.050000000000004,26.46,97140
2014,10,2,21,30,3.08,37.03,26.45,97140
2014,10,2,21,45,3.08,40.5,26.45,97150
2014,10,2,22,0,3.04,37.39,26.43,97150
2014,10,2,22,15,3.27,36.54,26.38,97150
2014,10,2,22,30,3.56,36.35,26.23,97160
2014,10,2,22,45,3.7,30.41,25.86,97180
2014,10,2,23,0,3.45,30.6,25.69,97170
2014,10,2,23,15,3.75,32.99,25.82,97170
2014,10,2,23,30,4.1,31.28,25.75,97190
2014,10,2,23,45,4.16,36.14,25.72,97210
2014,10,3,0,0,4.37,36.31,25.43,97210
2014,10,3,0,15,4.23,26.18,24.79,97220
2014,10,3,0,30,4.39,31.03,24.7,97210
2014,10,3,0,45,3.79,30.28,24.5,97230
2014,10,3,1,0,3.38,33.03,24.37,97220
2014,10,3,1,15,3.37,37.050000000000004,24.22,97220
2014,10,3,1,30,3.36,39.95,24.060000000000002,97200
2014,10,3,1,45,3.49,47.01,23.97,97210
2014,10,3,2,0,3.44,46.1,23.84,97200
2014,10,3,2,15,3.33,50.42,23.73,97190
2014,10,3,2,30,3.21,53.910000000000004,23.64,97210
2014,10,3,2,45,3.23,61.2,23.5,97210
2014,10,3,3,0,3.16,68.51,23.42,97210
2014,10,3,3,15,3.21,70.81,23.37,97210
2014,10,3,3,30,3.44,74.58,23.25,97230
2014,10,3,3,45,3.4,73.65,23.18,97230
2014,10,3,4,0,3.43,74.84,23.13,97230
2014,10,3,4,15,3.52,76.54,23.09,97240
2014,10,3,4,30,3.58,73.13,23.05,97250
2014,10,3,4,45,3.66,76.03,22.98,97270
2014,10,3,5,0,3.62,73.92,22.86,97270
2014,10,3,5,15,3.56,73.55,22.8,97270
2014,10,3,5,30,3.6,73.32000000000001,22.77,97260
2014,10,3,5,45,3.58,69.85000000000001,22.78,97260
2014,10,3,6,0,3.61,68.22,22.88,97280
2014,10,3,6,15,3.3000000000000003,64.9,23.06,97260
2014,10,3,6,30,3.22,66.35,23.13,97290
2014,10,3,6,45,3.23,62.82,23.13,97290
2014,10,3,7,0,3.18,59.46,23.16,97310
2014,10,3,7,15,3.2600000000000002,59.84,23.26,97320
2014,10,3,7,30,3.45,57.22,23.42,97340
2014,10,3,7,45,3.37,54.68,23.55,97340
2014,10,3,8,0,3.42,53.04,23.650000000000002,97360
2014,10,3,8,15,3.13,48.84,23.66,97370
2014,10,3,8,30,2.85,46.52,23.68,97380
2014,10,3,8,45,2.62,41.94,23.81,97380
2014,10,3,9,0,2.89,36.6,24.12,97380
2014,10,3,9,15,3.21,37.01,24.43,97390
2014,10,3,9,30,3.5100000000000002,37.93,24.68,97380
2014,10,3,9,45,3.45,40.050000000000004,24.92,97380
2014,10,3,10,0,3.47,39.81,25.21,97370
2014,10,3,10,15,3.38,41.42,25.51,97380
2014,10,3,10,30,3.34,42.17,25.8,97380
2014,10,3,10,45,3.31,41.800000000000004,26.09,97370
2014,10,3,11,0,3.33,44.33,26.41,97370
2014,10,3,11,15,3.44,42.49,26.68,97360
2014,10,3,11,30,3.3200000000000003,43.46,26.97,97350
2014,10,3,11,45,3.24,42.44,27.26,97350
2014,10,3,12,0,3.13,44.18,27.53,97350
2014,10,3,12,15,3.1,42.74,27.810000000000002,97350
2014,10,3,12,30,3.24,43.83,28.080000000000002,97320
2014,10,3,12,45,3.16,43.56,28.330000000000002,97320
2014,10,3,13,0,3.12,44.88,28.57,97320
2014,10,3,13,15,3.02,47.11,28.73,97290
2014,10,3,13,30,2.98,44.33,28.89,97270
2014,10,3,13,45,2.82,42.160000000000004,29.04,97260
2014,10,3,14,0,2.67,41.22,29.22,97240
2014,10,3,14,15,2.9,42.69,29.34,97230
2014,10,3,14,30,2.79,38.83,29.42,97210
2014,10,3,14,45,2.66,32.5,29.51,97200
2014,10,3,15,0,2.68,35.83,29.580000000000002,97180
2014,10,3,15,15,2.7600000000000002,36.84,29.64,97180
2014,10,3,15,30,2.64,38.06,29.68,97180
2014,10,3,15,45,2.6,41.4,29.71,97180
2014,10,3,16,0,2.54,39.52,29.69,97180
2014,10,3,16,15,2.66,35.660000000000004,29.63,97170
2014,10,3,16,30,2.7,31.7,29.53,97170
2014,10,3,16,45,2.82,42.800000000000004,29.34,97170
2014,10,3,17,0,2.85,48.980000000000004,29.150000000000002,97160
2014,10,3,17,15,2.9,51.370000000000005,29.05,97170
2014,10,3,17,30,2.72,47.93,28.97,97160
2014,10,3,17,45,2.5300000000000002,51.88,28.92,97170
2014,10,3,18,0,2.38,48.53,28.89,97160
2014,10,3,18,15,2.48,39.82,28.900000000000002,97160
2014,10,3,18,30,2.5,35.6,28.94,97170
2014,10,3,18,45,2.58,28.04,29.02,97180
2014,10,3,19,0,2.86,13.91,29.11,97180
2014,10,3,19,15,3.23,15.84,29.11,97190
2014,10,3,19,30,3.18,17.96,29.05,97200
2014,10,3,19,45,3.2600000000000002,17.57,29.02,97210
2014,10,3,20,0,3.34,15.84,28.97,97190
2014,10,3,20,15,3.24,18.580000000000002,28.92,97200
2014,10,3,20,30,3.0300000000000002,16.95,28.89,97210
2014,10,3,20,45,2.63,6.16,28.79,97220
2014,10,3,21,0,1.82,325.47,28.29,97230
2014,10,3,21,15,1.84,291,28.080000000000002,97220
2014,10,3,21,30,1.78,286.03000000000003,28.080000000000002,97230
2014,10,3,21,45,2.3000000000000003,277.15000000000003,27.92,97230
2014,10,3,22,0,2.5500000000000003,264.67,27.740000000000002,97230
2014,10,3,22,15,2.5,258.1,27.68,97240
2014,10,3,22,30,2.4,258.45,27.650000000000002,97240
2014,10,3,22,45,2.63,260.03000000000003,27.6,97240
2014,10,3,23,0,2.69,260.7,27.52,97230
2014,10,3,23,15,2.7600000000000002,257.85,27.45,97240
2014,10,3,23,30,2.8000000000000003,250.83,27.3,97240
2014,10,3,23,45,3.0700000000000003,244.72,27.25,97250
2014,10,4,0,0,3.15,243.07,27.16,97270
2014,10,4,0,15,3.17,243.96,27.09,97260
2014,10,4,0,30,2.98,246.45000000000002,27.11,97260
2014,10,4,0,45,2.96,249.04,27.080000000000002,97250
2014,10,4,1,0,2.71,253.8,27.01,97230
2014,10,4,1,15,2.62,256.15,26.93,97220
2014,10,4,1,30,2.75,255.93,26.84,97220
2014,10,4,1,45,2.5300000000000002,261.22,26.77,97220
2014,10,4,2,0,2.3000000000000003,275.15000000000003,26.67,97200
2014,10,4,2,15,2.27,281.98,26.6,97200
2014,10,4,2,30,2.23,288.61,26.5,97190
2014,10,4,2,45,2.29,293.69,26.39,97190
2014,10,4,3,0,1.94,306.1,26.310000000000002,97180
2014,10,4,3,15,1.79,311.58,26.2,97180
2014,10,4,3,30,1.59,323.59000000000003,26.07,97170
2014,10,4,3,45,1.46,329.96,25.93,97180
2014,10,4,4,0,1.54,334.82,25.78,97180
2014,10,4,4,15,1.33,343.57,25.63,97180
2014,10,4,4,30,1.43,353.21,25.46,97180
2014,10,4,4,45,1.45,353.92,25.28,97190
2014,10,4,5,0,1.3900000000000001,356.63,25.080000000000002,97180
2014,10,4,5,15,1.54,1.6500000000000001,24.88,97180
2014,10,4,5,30,1.58,4.08,24.68,97180
2014,10,4,5,45,1.61,7.640000000000001,24.53,97180
2014,10,4,6,0,1.71,6.3500000000000005,24.55,97170
2014,10,4,6,15,2.08,16.85,24.53,97180
2014,10,4,6,30,2.29,26.72,24.38,97170
2014,10,4,6,45,2.25,34.82,24.240000000000002,97170
2014,10,4,7,0,1.83,41.95,24.28,97180
2014,10,4,7,15,1.99,39.550000000000004,24.330000000000002,97190
2014,10,4,7,30,2.13,38.76,24.36,97190
2014,10,4,7,45,1.8800000000000001,39.83,24.37,97220
2014,10,4,8,0,1.78,33.2,24.490000000000002,97220
2014,10,4,8,15,1.94,31.94,24.560000000000002,97220
2014,10,4,8,30,2.0100000000000002,27.82,24.68,97210
2014,10,4,8,45,2.22,28.44,24.97,97230
2014,10,4,9,0,2.64,29.580000000000002,25.28,97210
2014,10,4,9,15,2.74,29.2,25.59,97210
2014,10,4,9,30,2.79,30.35,25.91,97200
2014,10,4,9,45,2.99,33.47,26.23,97190
2014,10,4,10,0,3.25,37.19,26.55,97190
2014,10,4,10,15,3.2600000000000002,37.25,26.88,97180
2014,10,4,10,30,3.23,35.230000000000004,27.19,97170
2014,10,4,10,45,3.23,36.7,27.51,97160
2014,10,4,11,0,3.13,36.82,27.79,97150
2014,10,4,11,15,3.22,34.47,28.07,97130
2014,10,4,11,30,3.12,35.49,28.35,97130
2014,10,4,11,45,3.08,36.35,28.64,97130
2014,10,4,12,0,2.88,38.39,28.92,97120
2014,10,4,12,15,2.95,36.94,29.18,97100
2014,10,4,12,30,3.04,37.230000000000004,29.45,97100
2014,10,4,12,45,3.2,36.86,29.67,97090
2014,10,4,13,0,3.04,37.51,29.86,97060
2014,10,4,13,15,2.96,39.24,30.09,97040
2014,10,4,13,30,3.0300000000000002,42.14,30.32,97020
2014,10,4,13,45,3.1,43.46,30.47,97010
2014,10,4,14,0,3.24,36.72,30.62,96980
2014,10,4,14,15,2.95,30.93,30.810000000000002,96970
2014,10,4,14,30,2.82,28.48,30.970000000000002,96960
2014,10,4,14,45,2.72,25.27,31.080000000000002,96950
2014,10,4,15,0,2.81,19.11,31.18,96930
2014,10,4,15,15,2.82,19.26,31.23,96910
2014,10,4,15,30,3.2600000000000002,25.07,31.18,96900
2014,10,4,15,45,3.34,18.990000000000002,31.1,96900
2014,10,4,16,0,2.86,19.95,31.080000000000002,96900
2014,10,4,16,15,2.88,30.810000000000002,31,96900
2014,10,4,16,30,3.0500000000000003,31.490000000000002,30.87,96890
2014,10,4,16,45,2.93,27.96,30.78,96880
2014,10,4,17,0,3.16,35.980000000000004,30.650000000000002,96880
2014,10,4,17,15,3.3000000000000003,49.99,30.37,96880
2014,10,4,17,30,3.0300000000000002,56.5,30.2,96870
2014,10,4,17,45,2.7,60.44,30.13,96860
2014,10,4,18,0,2.44,63.22,30.11,96870
2014,10,4,18,15,2.36,61.01,30.12,96860
2014,10,4,18,30,2.32,58.67,30.13,96850
2014,10,4,18,45,2.4,50.68,30.14,96860
2014,10,4,19,0,2.44,46.9,30.1,96860
2014,10,4,19,15,2.43,34.42,30.09,96860
2014,10,4,19,30,0.76,350.44,29.75,96870
2014,10,4,19,45,2.0100000000000002,233.16,29.2,96880
2014,10,4,20,0,2.32,234.08,29.09,96880
2014,10,4,20,15,2.32,234.17000000000002,28.96,96880
2014,10,4,20,30,2.2600000000000002,241.71,28.810000000000002,96880
2014,10,4,20,45,2.43,236.58,28.7,96880
2014,10,4,21,0,2.4,238.88,28.64,96880
2014,10,4,21,15,2.89,233.51,28.41,96880
2014,10,4,21,30,3.0700000000000003,229.07,28.18,96880
2014,10,4,21,45,3.16,228.09,27.98,96880
2014,10,4,22,0,3.31,226.58,27.91,96880
2014,10,4,22,15,3.72,223.66,27.77,96880
2014,10,4,22,30,3.99,221.74,27.63,96880
2014,10,4,22,45,4.2,222.69,27.43,96870
2014,10,4,23,0,4.5200000000000005,222.16,27.32,96880
2014,10,4,23,15,4.78,221.42000000000002,27.28,96880
2014,10,4,23,30,4.89,222.75,27.400000000000002,96880
2014,10,4,23,45,4.63,225.93,27.5,96890
2014,10,5,0,0,4.65,225.91,27.400000000000002,96890
2014,10,5,0,15,4.5600000000000005,227.63,27.38,96890
2014,10,5,0,30,4.59,227.18,27.29,96890
2014,10,5,0,45,4.47,229.87,27.23,96890
2014,10,5,1,0,4.1,234.06,27.29,96880
2014,10,5,1,15,3.7,235.96,27.28,96870
2014,10,5,1,30,3.74,237.45000000000002,27.060000000000002,96860
2014,10,5,1,45,3.31,238.88,27.09,96850
2014,10,5,2,0,2.89,242.89000000000001,27.16,96850
2014,10,5,2,15,2.62,252.02,27.17,96850
2014,10,5,2,30,2.25,258.15,27.23,96840
2014,10,5,2,45,1.74,272.84000000000003,27.29,96830
2014,10,5,3,0,1.56,286.78000000000003,27.19,96840
2014,10,5,3,15,1.5,314.64,27.11,96840
2014,10,5,3,30,1.6,315.98,26.94,96840
2014,10,5,3,45,1.55,317.23,26.740000000000002,96840
2014,10,5,4,0,1.43,318.63,26.52,96850
2014,10,5,4,15,1.34,330.03000000000003,26.34,96860
2014,10,5,4,30,1.1,341.61,26.25,96880
2014,10,5,4,45,1.2,348.73,26.16,96880
2014,10,5,5,0,1.4000000000000001,355.48,26.05,96870
2014,10,5,5,15,1.59,359.92,25.89,96880
2014,10,5,5,30,1.78,7.74,25.7,96880
2014,10,5,5,45,1.83,10.31,25.47,96870
2014,10,5,6,0,2.2600000000000002,11.78,25.25,96870
2014,10,5,6,15,2.2,18.34,25,96880
2014,10,5,6,30,2.36,14.27,24.82,96880
2014,10,5,6,45,2.54,12.47,24.7,96870
2014,10,5,7,0,2.35,16.86,24.6,96890
2014,10,5,7,15,1.93,23.42,24.53,96900
2014,10,5,7,30,1.68,29.54,24.57,96910
2014,10,5,7,45,1.48,28.990000000000002,24.68,96920
2014,10,5,8,0,1.51,27.96,24.810000000000002,96930
2014,10,5,8,15,1.61,27.22,24.93,96940
2014,10,5,8,30,1.6,26.6,25.12,96940
2014,10,5,8,45,1.77,25.8,25.45,96940
2014,10,5,9,0,1.99,21.35,25.84,96940
2014,10,5,9,15,2.13,23.03,26.21,96940
2014,10,5,9,30,2.33,22.01,26.55,96940
2014,10,5,9,45,2.46,16.96,26.830000000000002,96920
2014,10,5,10,0,2.7800000000000002,16.32,27.1,96920
2014,10,5,10,15,2.92,18.72,27.35,96920
2014,10,5,10,30,2.95,20.38,27.62,96910
2014,10,5,10,45,2.92,22.12,27.88,96900
2014,10,5,11,0,2.98,25.71,28.13,96900
2014,10,5,11,15,2.87,27.650000000000002,28.38,96900
2014,10,5,11,30,2.7,27.400000000000002,28.66,96890
2014,10,5,11,45,2.58,24.73,28.98,96890
2014,10,5,12,0,2.44,21.28,29.310000000000002,96880
2014,10,5,12,15,2.33,20.48,29.64,96870
2014,10,5,12,30,2.44,22.330000000000002,29.95,96880
2014,10,5,12,45,2.45,22.1,30.22,96870
2014,10,5,13,0,2.5,17.31,30.490000000000002,96850
2014,10,5,13,15,2.41,17.71,30.79,96830
2014,10,5,13,30,2.49,21.3,31.04,96810
2014,10,5,13,45,2.73,24.64,31.21,96800
2014,10,5,14,0,2.74,21.51,31.34,96780
2014,10,5,14,15,2.67,18.19,31.470000000000002,96770
2014,10,5,14,30,2.48,17.93,31.6,96760
2014,10,5,14,45,2.47,16.29,31.720000000000002,96750
2014,10,5,15,0,2.58,11.58,31.8,96740
2014,10,5,15,15,2.45,8.86,31.84,96720
2014,10,5,15,30,2.35,10.25,31.86,96720
2014,10,5,15,45,2.19,8.2,31.89,96720
2014,10,5,16,0,2.42,8.78,31.85,96720
2014,10,5,16,15,2.52,10.64,31.76,96720
2014,10,5,16,30,2.5,14.46,31.64,96720
2014,10,5,16,45,2.73,18.07,31.52,96710
2014,10,5,17,0,2.95,17.6,31.44,96720
2014,10,5,17,15,3.12,13.93,31.34,96720
2014,10,5,17,30,3.22,9.290000000000001,31.21,96720
2014,10,5,17,45,3.14,0.18,31.150000000000002,96720
2014,10,5,18,0,3,349.76,31.13,96720
2014,10,5,18,15,1.86,283.27,30.26,96730
2014,10,5,18,30,2.39,241.39000000000001,30.19,96730
2014,10,5,18,45,2.5500000000000003,245.56,30.14,96730
2014,10,5,19,0,3.23,244.65,29.89,96740
2014,10,5,19,15,3.48,242.08,29.66,96750
2014,10,5,19,30,4.22,240.63,29.18,96760
2014,10,5,19,45,4.6000000000000005,241.4,28.77,96770
2014,10,5,20,0,4.61,241.78,28.69,96760
2014,10,5,20,15,4.58,241.05,28.490000000000002,96770
2014,10,5,20,30,4.65,241.91,28.29,96770
2014,10,5,20,45,4.43,244.64000000000001,28.330000000000002,96770
2014,10,5,21,0,4.89,243.46,27.990000000000002,96770
2014,10,5,21,15,5.17,242.14000000000001,27.77,96780
2014,10,5,21,30,5.66,241.35,27.48,96780
2014,10,5,21,45,5.9,239.94,27.25,96790
2014,10,5,22,0,6.01,237.33,27.11,96800
2014,10,5,22,15,6.3,236.15,26.95,96800
2014,10,5,22,30,6.45,236.19,26.87,96790
2014,10,5,22,45,6.78,235.52,26.75,96790
2014,10,5,23,0,7.03,236.85,26.580000000000002,96800
2014,10,5,23,15,6.9,239.3,26.6,96790
2014,10,5,23,30,6.87,241.28,26.66,96800
2014,10,5,23,45,7.04,241.14000000000001,26.650000000000002,96820
2014,10,6,0,0,6.95,238.71,26.63,96820
2014,10,6,0,15,6.54,237.06,26.87,96820
2014,10,6,0,30,6.61,236.28,26.740000000000002,96820
2014,10,6,0,45,6.44,236.26,26.67,96810
2014,10,6,1,0,6.16,236.51,26.71,96800
2014,10,6,1,15,6.47,236.33,26.38,96790
2014,10,6,1,30,5.87,235.47,26.41,96790
2014,10,6,1,45,5.68,233.87,26.42,96780
2014,10,6,2,0,5.25,233.93,26.6,96780
2014,10,6,2,15,4.76,233.58,26.73,96780
2014,10,6,2,30,4.17,235.02,26.95,96770
2014,10,6,2,45,3.68,239.02,27.17,96770
2014,10,6,3,0,3.25,244.17000000000002,27.29,96770
2014,10,6,3,15,3.06,247.06,27.18,96770
2014,10,6,3,30,2.45,251.96,27.240000000000002,96770
2014,10,6,3,45,2.05,257.01,27.19,96770
2014,10,6,4,0,1.85,256.11,26.96,96770
2014,10,6,4,15,1.47,259.3,26.87,96770
2014,10,6,4,30,1.1500000000000001,252.72,26.79,96790
2014,10,6,4,45,0.88,256.84000000000003,26.68,96790
2014,10,6,5,0,0.68,263.88,26.560000000000002,96790
2014,10,6,5,15,0.23,254.06,26.45,96800
2014,10,6,5,30,0.26,33.59,26.37,96790
2014,10,6,5,45,0.75,31.69,26.22,96780
2014,10,6,6,0,1.33,40.17,25.92,96780
2014,10,6,6,15,1.36,42.94,25.48,96780
2014,10,6,6,30,1.29,52.910000000000004,25.13,96790
2014,10,6,6,45,1.11,56.870000000000005,25.23,96790
2014,10,6,7,0,0.77,46.54,25.55,96800
2014,10,6,7,15,0.65,28.37,25.490000000000002,96820
2014,10,6,7,30,0.9400000000000001,30.09,25.37,96820
2014,10,6,7,45,1.02,36.87,25.27,96830
2014,10,6,8,0,0.9,35.49,25.19,96840
2014,10,6,8,15,0.98,32.39,25.16,96840
2014,10,6,8,30,1.04,26.04,25.25,96860
2014,10,6,8,45,1.29,23.900000000000002,25.51,96870
2014,10,6,9,0,1.47,24.560000000000002,25.8,96860
2014,10,6,9,15,1.73,29.47,26.12,96850
2014,10,6,9,30,2.0100000000000002,33.26,26.45,96850
2014,10,6,9,45,2.19,34.11,26.75,96850
2014,10,6,10,0,2.34,37.82,26.990000000000002,96850
2014,10,6,10,15,2.41,34.160000000000004,27.26,96840
2014,10,6,10,30,2.59,36.14,27.560000000000002,96840
2014,10,6,10,45,2.72,36.03,27.86,96830
2014,10,6,11,0,2.67,37.26,28.12,96820
2014,10,6,11,15,2.75,35.18,28.42,96810
2014,10,6,11,30,2.73,35.85,28.73,96810
2014,10,6,11,45,2.58,35.28,29.04,96800
2014,10,6,12,0,2.5100000000000002,33.72,29.36,96800
2014,10,6,12,15,2.6,32.730000000000004,29.69,96790
2014,10,6,12,30,2.58,34.94,29.96,96780
2014,10,6,12,45,2.5300000000000002,36.53,30.22,96780
2014,10,6,13,0,2.48,34.77,30.44,96760
2014,10,6,13,15,2.54,36.14,30.64,96740
2014,10,6,13,30,2.58,37.87,30.830000000000002,96720
2014,10,6,13,45,2.5100000000000002,34.69,31.02,96710
2014,10,6,14,0,2.57,32.980000000000004,31.17,96700
2014,10,6,14,15,2.58,35.980000000000004,31.3,96680
2014,10,6,14,30,2.48,36.36,31.400000000000002,96670
2014,10,6,14,45,2.2600000000000002,37.980000000000004,31.48,96650
2014,10,6,15,0,2.09,33.42,31.57,96640
2014,10,6,15,15,2.12,26.96,31.64,96640
2014,10,6,15,30,2.2800000000000002,27.77,31.650000000000002,96630
2014,10,6,15,45,2.39,27.67,31.61,96620
2014,10,6,16,0,2.5500000000000003,26.67,31.560000000000002,96620
2014,10,6,16,15,2.61,26.11,31.48,96610
2014,10,6,16,30,2.66,24.6,31.37,96610
2014,10,6,16,45,2.89,30.01,31.26,96620
2014,10,6,17,0,2.9,28.39,31.14,96610
2014,10,6,17,15,2.7600000000000002,22.38,31.04,96610
2014,10,6,17,30,2.62,19.77,30.88,96610
2014,10,6,17,45,2.0100000000000002,21.98,30.64,96610
2014,10,6,18,0,0.81,243.70000000000002,30.03,96620
2014,10,6,18,15,2.83,231.99,29.71,96620
2014,10,6,18,30,3.8200000000000003,242.78,29.29,96630
2014,10,6,18,45,4.33,246.32,28.86,96630
2014,10,6,19,0,4.24,246.21,28.73,96630
2014,10,6,19,15,4.51,245.04,28.48,96640
2014,10,6,19,30,5.25,241.33,27.92,96650
2014,10,6,19,45,5.74,238.43,27.400000000000002,96660
2014,10,6,20,0,5.72,237.74,27.3,96660
2014,10,6,20,15,6.05,238.08,26.91,96670
2014,10,6,20,30,6.2,237.72,26.79,96670
2014,10,6,20,45,6.51,240.18,26.52,96680
2014,10,6,21,0,6.61,243.36,26.42,96680
2014,10,6,21,15,7.0200000000000005,243.55,26.29,96680
2014,10,6,21,30,7.32,243.05,26.11,96680
2014,10,6,21,45,7.47,241.21,25.94,96690
2014,10,6,22,0,7.61,240.70000000000002,25.7,96690
2014,10,6,22,15,7.72,241.3,25.52,96690
2014,10,6,22,30,7.8500000000000005,240.71,25.35,96700
2014,10,6,22,45,7.82,239.78,25.19,96700
2014,10,6,23,0,7.92,237.1,25.04,96700
2014,10,6,23,15,8.01,234.67000000000002,24.92,96690
2014,10,6,23,30,8.07,232.89000000000001,24.93,96700
2014,10,6,23,45,8.11,232.09,25.060000000000002,96710
2014,10,7,0,0,8.13,230.02,25.16,96720
2014,10,7,0,15,8.1,229.8,25.150000000000002,96710
2014,10,7,0,30,7.88,228.26,25.11,96720
2014,10,7,0,45,7.72,227.68,25.19,96710
2014,10,7,1,0,7.55,227.3,25.19,96700
2014,10,7,1,15,7.21,227.74,25.18,96700
2014,10,7,1,30,7.0200000000000005,228.99,25.14,96690
2014,10,7,1,45,6.8,231.36,25.060000000000002,96680
2014,10,7,2,0,6.61,232.43,24.990000000000002,96690
2014,10,7,2,15,6.21,233.52,25.17,96680
2014,10,7,2,30,5.96,234.96,25.32,96680
2014,10,7,2,45,5.86,235.52,25.35,96680
