,tou,energyPrice,peakDemandSummerPrice,partialPeakDemandSummerPrice,demandSummerPrice,peakDemandWinterPrice,demandWinterPrice
2019-08-21 03:00:00,offPeakSummer,0.047415370000000005,0.0,0.0,37.14,0.0,0.0
2019-08-21 03:15:00,offPeakSummer,0.047415370000000005,0.0,0.0,37.14,0.0,0.0
2019-08-21 03:30:00,offPeakSummer,0.047415370000000005,0.0,0.0,37.14,0.0,0.0
2019-08-21 03:45:00,offPeakSummer,0.047415370000000005,0.0,0.0,37.14,0.0,0.0
2019-08-21 04:00:00,offPeakSummer,0.054333599999999996,0.0,0.0,37.14,0.0,0.0
2019-08-21 04:15:00,offPeakSummer,0.054333599999999996,0.0,0.0,37.14,0.0,0.0
2019-08-21 04:30:00,offPeakSummer,0.054333599999999996,0.0,0.0,37.14,0.0,0.0
2019-08-21 04:45:00,offPeakSummer,0.054333599999999996,0.0,0.0,37.14,0.0,0.0
2019-08-21 05:00:00,offPeakSummer,0.06255668,0.0,0.0,37.14,0.0,0.0
2019-08-21 05:15:00,offPeakSummer,0.06255668,0.0,0.0,37.14,0.0,0.0
2019-08-21 05:30:00,offPeakSummer,0.06255668,0.0,0.0,37.14,0.0,0.0
2019-08-21 05:45:00,offPeakSummer,0.06255668,0.0,0.0,37.14,0.0,0.0
2019-08-21 06:00:00,offPeakSummer,0.05564079,0.0,0.0,37.14,0.0,0.0
2019-08-21 06:15:00,offPeakSummer,0.05564079,0.0,0.0,37.14,0.0,0.0
2019-08-21 06:30:00,offPeakSummer,0.05564079,0.0,0.0,37.14,0.0,0.0
2019-08-21 06:45:00,offPeakSummer,0.05564079,0.0,0.0,37.14,0.0,0.0
2019-08-21 07:00:00,offPeakSummer,0.05169493,0.0,0.0,37.14,0.0,0.0
2019-08-21 07:15:00,offPeakSummer,0.05169493,0.0,0.0,37.14,0.0,0.0
2019-08-21 07:30:00,offPeakSummer,0.05169493,0.0,0.0,37.14,0.0,0.0
2019-08-21 07:45:00,offPeakSummer,0.05169493,0.0,0.0,37.14,0.0,0.0
2019-08-21 08:00:00,offPeakSummer,0.04984302,0.0,0.0,37.14,0.0,0.0
2019-08-21 08:15:00,offPeakSummer,0.04984302,0.0,0.0,37.14,0.0,0.0
2019-08-21 08:30:00,offPeakSummer,0.04984302,0.0,0.0,37.14,0.0,0.0
2019-08-21 08:45:00,offPeakSummer,0.04984302,0.0,0.0,37.14,0.0,0.0
2019-08-21 09:00:00,offPeakSummer,0.04683783,0.0,0.0,37.14,0.0,0.0
2019-08-21 09:15:00,offPeakSummer,0.04683783,0.0,0.0,37.14,0.0,0.0
2019-08-21 09:30:00,offPeakSummer,0.04683783,0.0,0.0,37.14,0.0,0.0
2019-08-21 09:45:00,offPeakSummer,0.04683783,0.0,0.0,37.14,0.0,0.0
2019-08-21 10:00:00,offPeakSummer,0.04394819,0.0,0.0,37.14,0.0,0.0
2019-08-21 10:15:00,offPeakSummer,0.04394819,0.0,0.0,37.14,0.0,0.0
2019-08-21 10:30:00,offPeakSummer,0.04394819,0.0,0.0,37.14,0.0,0.0
2019-08-21 10:45:00,offPeakSummer,0.04394819,0.0,0.0,37.14,0.0,0.0
2019-08-21 11:00:00,offPeakSummer,0.04253495,0.0,0.0,37.14,0.0,0.0
2019-08-21 11:15:00,offPeakSummer,0.04253495,0.0,0.0,37.14,0.0,0.0
2019-08-21 11:30:00,offPeakSummer,0.04253495,0.0,0.0,37.14,0.0,0.0
2019-08-21 11:45:00,offPeakSummer,0.04253495,0.0,0.0,37.14,0.0,0.0
2019-08-21 12:00:00,offPeakSummer,0.04250387,0.0,0.0,37.14,0.0,0.0
2019-08-21 12:15:00,offPeakSummer,0.04250387,0.0,0.0,37.14,0.0,0.0
2019-08-21 12:30:00,offPeakSummer,0.04250387,0.0,0.0,37.14,0.0,0.0
2019-08-21 12:45:00,offPeakSummer,0.04250387,0.0,0.0,37.14,0.0,0.0
2019-08-21 13:00:00,offPeakSummer,0.04466321,0.0,0.0,37.14,0.0,0.0
2019-08-21 13:15:00,offPeakSummer,0.04466321,0.0,0.0,37.14,0.0,0.0
2019-08-21 13:30:00,offPeakSummer,0.04466321,0.0,0.0,37.14,0.0,0.0
2019-08-21 13:45:00,offPeakSummer,0.04466321,0.0,0.0,37.14,0.0,0.0
2019-08-21 14:00:00,partialPeakSummer,0.04825912,0.0,10.82,37.14,0.0,0.0
2019-08-21 14:15:00,partialPeakSummer,0.04825912,0.0,10.82,37.14,0.0,0.0
2019-08-21 14:30:00,partialPeakSummer,0.04825912,0.0,10.82,37.14,0.0,0.0
2019-08-21 14:45:00,partialPeakSummer,0.04825912,0.0,10.82,37.14,0.0,0.0
2019-08-21 15:00:00,partialPeakSummer,0.05197701,0.0,10.82,37.14,0.0,0.0
2019-08-21 15:15:00,partialPeakSummer,0.05197701,0.0,10.82,37.14,0.0,0.0
2019-08-21 15:30:00,partialPeakSummer,0.05197701,0.0,10.82,37.14,0.0,0.0
2019-08-21 15:45:00,partialPeakSummer,0.05197701,0.0,10.82,37.14,0.0,0.0
2019-08-21 16:00:00,peakSummer,0.057872839999999995,51.96,0.0,37.14,0.0,0.0
2019-08-21 16:15:00,peakSummer,0.057872839999999995,51.96,0.0,37.14,0.0,0.0
2019-08-21 16:30:00,peakSummer,0.057872839999999995,51.96,0.0,37.14,0.0,0.0
2019-08-21 16:45:00,peakSummer,0.057872839999999995,51.96,0.0,37.14,0.0,0.0
2019-08-21 17:00:00,peakSummer,0.06392651,51.96,0.0,37.14,0.0,0.0
2019-08-21 17:15:00,peakSummer,0.06392651,51.96,0.0,37.14,0.0,0.0
2019-08-21 17:30:00,peakSummer,0.06392651,51.96,0.0,37.14,0.0,0.0
2019-08-21 17:45:00,peakSummer,0.06392651,51.96,0.0,37.14,0.0,0.0
2019-08-21 18:00:00,peakSummer,0.06869003,51.96,0.0,37.14,0.0,0.0
2019-08-21 18:15:00,peakSummer,0.06869003,51.96,0.0,37.14,0.0,0.0
2019-08-21 18:30:00,peakSummer,0.06869003,51.96,0.0,37.14,0.0,0.0
2019-08-21 18:45:00,peakSummer,0.06869003,51.96,0.0,37.14,0.0,0.0
2019-08-21 19:00:00,peakSummer,0.06463097000000001,51.96,0.0,37.14,0.0,0.0
2019-08-21 19:15:00,peakSummer,0.06463097000000001,51.96,0.0,37.14,0.0,0.0
2019-08-21 19:30:00,peakSummer,0.06463097000000001,51.96,0.0,37.14,0.0,0.0
2019-08-21 19:45:00,peakSummer,0.06463097000000001,51.96,0.0,37.14,0.0,0.0
2019-08-21 20:00:00,peakSummer,0.06381995,51.96,0.0,37.14,0.0,0.0
2019-08-21 20:15:00,peakSummer,0.06381995,51.96,0.0,37.14,0.0,0.0
2019-08-21 20:30:00,peakSummer,0.06381995,51.96,0.0,37.14,0.0,0.0
2019-08-21 20:45:00,peakSummer,0.06381995,51.96,0.0,37.14,0.0,0.0
2019-08-21 21:00:00,partialPeakSummer,0.056863729999999994,0.0,10.82,37.14,0.0,0.0
2019-08-21 21:15:00,partialPeakSummer,0.056863729999999994,0.0,10.82,37.14,0.0,0.0
2019-08-21 21:30:00,partialPeakSummer,0.056863729999999994,0.0,10.82,37.14,0.0,0.0
2019-08-21 21:45:00,partialPeakSummer,0.056863729999999994,0.0,10.82,37.14,0.0,0.0
2019-08-21 22:00:00,partialPeakSummer,0.05209154,0.0,10.82,37.14,0.0,0.0
2019-08-21 22:15:00,partialPeakSummer,0.05209154,0.0,10.82,37.14,0.0,0.0
2019-08-21 22:30:00,partialPeakSummer,0.05209154,0.0,10.82,37.14,0.0,0.0
2019-08-21 22:45:00,partialPeakSummer,0.05209154,0.0,10.82,37.14,0.0,0.0
2019-08-21 23:00:00,offPeakSummer,0.04454459,0.0,0.0,37.14,0.0,0.0
2019-08-21 23:15:00,offPeakSummer,0.04454459,0.0,0.0,37.14,0.0,0.0
2019-08-21 23:30:00,offPeakSummer,0.04454459,0.0,0.0,37.14,0.0,0.0
2019-08-21 23:45:00,offPeakSummer,0.04454459,0.0,0.0,37.14,0.0,0.0
2019-08-22 00:00:00,offPeakSummer,0.04511553,0.0,0.0,37.14,0.0,0.0
2019-08-22 00:15:00,offPeakSummer,0.04511553,0.0,0.0,37.14,0.0,0.0
2019-08-22 00:30:00,offPeakSummer,0.04511553,0.0,0.0,37.14,0.0,0.0
2019-08-22 00:45:00,offPeakSummer,0.04511553,0.0,0.0,37.14,0.0,0.0
2019-08-22 01:00:00,offPeakSummer,0.04433898,0.0,0.0,37.14,0.0,0.0
2019-08-22 01:15:00,offPeakSummer,0.04433898,0.0,0.0,37.14,0.0,0.0
2019-08-22 01:30:00,offPeakSummer,0.04433898,0.0,0.0,37.14,0.0,0.0
2019-08-22 01:45:00,offPeakSummer,0.04433898,0.0,0.0,37.14,0.0,0.0
2019-08-22 02:00:00,offPeakSummer,0.04360884,0.0,0.0,37.14,0.0,0.0
2019-08-22 02:15:00,offPeakSummer,0.04360884,0.0,0.0,37.14,0.0,0.0
2019-08-22 02:30:00,offPeakSummer,0.04360884,0.0,0.0,37.14,0.0,0.0
2019-08-22 02:45:00,offPeakSummer,0.04360884,0.0,0.0,37.14,0.0,0.0
2019-08-22 03:00:00,offPeakSummer,0.04417865,0.0,0.0,37.14,0.0,0.0
2019-08-22 03:15:00,offPeakSummer,0.04417865,0.0,0.0,37.14,0.0,0.0
2019-08-22 03:30:00,offPeakSummer,0.04417865,0.0,0.0,37.14,0.0,0.0
2019-08-22 03:45:00,offPeakSummer,0.04417865,0.0,0.0,37.14,0.0,0.0
2019-08-22 04:00:00,offPeakSummer,0.049251420000000004,0.0,0.0,37.14,0.0,0.0
2019-08-22 04:15:00,offPeakSummer,0.049251420000000004,0.0,0.0,37.14,0.0,0.0
2019-08-22 04:30:00,offPeakSummer,0.049251420000000004,0.0,0.0,37.14,0.0,0.0
2019-08-22 04:45:00,offPeakSummer,0.049251420000000004,0.0,0.0,37.14,0.0,0.0
2019-08-22 05:00:00,offPeakSummer,0.05810396,0.0,0.0,37.14,0.0,0.0
2019-08-22 05:15:00,offPeakSummer,0.05810396,0.0,0.0,37.14,0.0,0.0
2019-08-22 05:30:00,offPeakSummer,0.05810396,0.0,0.0,37.14,0.0,0.0
2019-08-22 05:45:00,offPeakSummer,0.05810396,0.0,0.0,37.14,0.0,0.0
2019-08-22 06:00:00,offPeakSummer,0.046440199999999994,0.0,0.0,37.14,0.0,0.0
2019-08-22 06:15:00,offPeakSummer,0.046440199999999994,0.0,0.0,37.14,0.0,0.0
2019-08-22 06:30:00,offPeakSummer,0.046440199999999994,0.0,0.0,37.14,0.0,0.0
2019-08-22 06:45:00,offPeakSummer,0.046440199999999994,0.0,0.0,37.14,0.0,0.0
2019-08-22 07:00:00,offPeakSummer,0.04192291,0.0,0.0,37.14,0.0,0.0
2019-08-22 07:15:00,offPeakSummer,0.04192291,0.0,0.0,37.14,0.0,0.0
2019-08-22 07:30:00,offPeakSummer,0.04192291,0.0,0.0,37.14,0.0,0.0
2019-08-22 07:45:00,offPeakSummer,0.04192291,0.0,0.0,37.14,0.0,0.0
2019-08-22 08:00:00,offPeakSummer,0.03718252,0.0,0.0,37.14,0.0,0.0
2019-08-22 08:15:00,offPeakSummer,0.03718252,0.0,0.0,37.14,0.0,0.0
2019-08-22 08:30:00,offPeakSummer,0.03718252,0.0,0.0,37.14,0.0,0.0
2019-08-22 08:45:00,offPeakSummer,0.03718252,0.0,0.0,37.14,0.0,0.0
2019-08-22 09:00:00,offPeakSummer,0.03379035,0.0,0.0,37.14,0.0,0.0
2019-08-22 09:15:00,offPeakSummer,0.03379035,0.0,0.0,37.14,0.0,0.0
2019-08-22 09:30:00,offPeakSummer,0.03379035,0.0,0.0,37.14,0.0,0.0
2019-08-22 09:45:00,offPeakSummer,0.03379035,0.0,0.0,37.14,0.0,0.0
2019-08-22 10:00:00,offPeakSummer,0.03291263,0.0,0.0,37.14,0.0,0.0
2019-08-22 10:15:00,offPeakSummer,0.03291263,0.0,0.0,37.14,0.0,0.0
2019-08-22 10:30:00,offPeakSummer,0.03291263,0.0,0.0,37.14,0.0,0.0
2019-08-22 10:45:00,offPeakSummer,0.03291263,0.0,0.0,37.14,0.0,0.0
2019-08-22 11:00:00,offPeakSummer,0.033128450000000004,0.0,0.0,37.14,0.0,0.0
2019-08-22 11:15:00,offPeakSummer,0.033128450000000004,0.0,0.0,37.14,0.0,0.0
2019-08-22 11:30:00,offPeakSummer,0.033128450000000004,0.0,0.0,37.14,0.0,0.0
2019-08-22 11:45:00,offPeakSummer,0.033128450000000004,0.0,0.0,37.14,0.0,0.0
2019-08-22 12:00:00,offPeakSummer,0.03585602,0.0,0.0,37.14,0.0,0.0
2019-08-22 12:15:00,offPeakSummer,0.03585602,0.0,0.0,37.14,0.0,0.0
2019-08-22 12:30:00,offPeakSummer,0.03585602,0.0,0.0,37.14,0.0,0.0
2019-08-22 12:45:00,offPeakSummer,0.03585602,0.0,0.0,37.14,0.0,0.0
2019-08-22 13:00:00,offPeakSummer,0.04118223,0.0,0.0,37.14,0.0,0.0
2019-08-22 13:15:00,offPeakSummer,0.04118223,0.0,0.0,37.14,0.0,0.0
2019-08-22 13:30:00,offPeakSummer,0.04118223,0.0,0.0,37.14,0.0,0.0
2019-08-22 13:45:00,offPeakSummer,0.04118223,0.0,0.0,37.14,0.0,0.0
2019-08-22 14:00:00,partialPeakSummer,0.0454607,0.0,10.82,37.14,0.0,0.0
2019-08-22 14:15:00,partialPeakSummer,0.0454607,0.0,10.82,37.14,0.0,0.0
2019-08-22 14:30:00,partialPeakSummer,0.0454607,0.0,10.82,37.14,0.0,0.0
2019-08-22 14:45:00,partialPeakSummer,0.0454607,0.0,10.82,37.14,0.0,0.0
2019-08-22 15:00:00,partialPeakSummer,0.04775644,0.0,10.82,37.14,0.0,0.0
2019-08-22 15:15:00,partialPeakSummer,0.04775644,0.0,10.82,37.14,0.0,0.0
2019-08-22 15:30:00,partialPeakSummer,0.04775644,0.0,10.82,37.14,0.0,0.0
2019-08-22 15:45:00,partialPeakSummer,0.04775644,0.0,10.82,37.14,0.0,0.0
2019-08-22 16:00:00,peakSummer,0.05502353,51.96,0.0,37.14,0.0,0.0
2019-08-22 16:15:00,peakSummer,0.05502353,51.96,0.0,37.14,0.0,0.0
2019-08-22 16:30:00,peakSummer,0.05502353,51.96,0.0,37.14,0.0,0.0
2019-08-22 16:45:00,peakSummer,0.05502353,51.96,0.0,37.14,0.0,0.0
2019-08-22 17:00:00,peakSummer,0.06590117999999999,51.96,0.0,37.14,0.0,0.0
2019-08-22 17:15:00,peakSummer,0.06590117999999999,51.96,0.0,37.14,0.0,0.0
2019-08-22 17:30:00,peakSummer,0.06590117999999999,51.96,0.0,37.14,0.0,0.0
2019-08-22 17:45:00,peakSummer,0.06590117999999999,51.96,0.0,37.14,0.0,0.0
2019-08-22 18:00:00,peakSummer,0.0779998,51.96,0.0,37.14,0.0,0.0
2019-08-22 18:15:00,peakSummer,0.0779998,51.96,0.0,37.14,0.0,0.0
2019-08-22 18:30:00,peakSummer,0.0779998,51.96,0.0,37.14,0.0,0.0
2019-08-22 18:45:00,peakSummer,0.0779998,51.96,0.0,37.14,0.0,0.0
2019-08-22 19:00:00,peakSummer,0.06439521999999999,51.96,0.0,37.14,0.0,0.0
2019-08-22 19:15:00,peakSummer,0.06439521999999999,51.96,0.0,37.14,0.0,0.0
2019-08-22 19:30:00,peakSummer,0.06439521999999999,51.96,0.0,37.14,0.0,0.0
2019-08-22 19:45:00,peakSummer,0.06439521999999999,51.96,0.0,37.14,0.0,0.0
2019-08-22 20:00:00,peakSummer,0.06019318,51.96,0.0,37.14,0.0,0.0
2019-08-22 20:15:00,peakSummer,0.06019318,51.96,0.0,37.14,0.0,0.0
2019-08-22 20:30:00,peakSummer,0.06019318,51.96,0.0,37.14,0.0,0.0
2019-08-22 20:45:00,peakSummer,0.06019318,51.96,0.0,37.14,0.0,0.0
2019-08-22 21:00:00,partialPeakSummer,0.05450295,0.0,10.82,37.14,0.0,0.0
2019-08-22 21:15:00,partialPeakSummer,0.05450295,0.0,10.82,37.14,0.0,0.0
2019-08-22 21:30:00,partialPeakSummer,0.05450295,0.0,10.82,37.14,0.0,0.0
2019-08-22 21:45:00,partialPeakSummer,0.05450295,0.0,10.82,37.14,0.0,0.0
2019-08-22 22:00:00,partialPeakSummer,0.05082319,0.0,10.82,37.14,0.0,0.0
2019-08-22 22:15:00,partialPeakSummer,0.05082319,0.0,10.82,37.14,0.0,0.0
2019-08-22 22:30:00,partialPeakSummer,0.05082319,0.0,10.82,37.14,0.0,0.0
2019-08-22 22:45:00,partialPeakSummer,0.05082319,0.0,10.82,37.14,0.0,0.0
2019-08-22 23:00:00,offPeakSummer,0.04596952,0.0,0.0,37.14,0.0,0.0
2019-08-22 23:15:00,offPeakSummer,0.04596952,0.0,0.0,37.14,0.0,0.0
2019-08-22 23:30:00,offPeakSummer,0.04596952,0.0,0.0,37.14,0.0,0.0
2019-08-22 23:45:00,offPeakSummer,0.04596952,0.0,0.0,37.14,0.0,0.0
2019-08-23 00:00:00,offPeakSummer,0.04434473,0.0,0.0,37.14,0.0,0.0
2019-08-23 00:15:00,offPeakSummer,0.04434473,0.0,0.0,37.14,0.0,0.0
2019-08-23 00:30:00,offPeakSummer,0.04434473,0.0,0.0,37.14,0.0,0.0
2019-08-23 00:45:00,offPeakSummer,0.04434473,0.0,0.0,37.14,0.0,0.0
2019-08-23 01:00:00,offPeakSummer,0.042911050000000006,0.0,0.0,37.14,0.0,0.0
2019-08-23 01:15:00,offPeakSummer,0.042911050000000006,0.0,0.0,37.14,0.0,0.0
2019-08-23 01:30:00,offPeakSummer,0.042911050000000006,0.0,0.0,37.14,0.0,0.0
2019-08-23 01:45:00,offPeakSummer,0.042911050000000006,0.0,0.0,37.14,0.0,0.0
2019-08-23 02:00:00,offPeakSummer,0.04264197,0.0,0.0,37.14,0.0,0.0
2019-08-23 02:15:00,offPeakSummer,0.04264197,0.0,0.0,37.14,0.0,0.0
2019-08-23 02:30:00,offPeakSummer,0.04264197,0.0,0.0,37.14,0.0,0.0
2019-08-23 02:45:00,offPeakSummer,0.04264197,0.0,0.0,37.14,0.0,0.0
2019-08-23 03:00:00,offPeakSummer,0.04290218,0.0,0.0,37.14,0.0,0.0
2019-08-23 03:15:00,offPeakSummer,0.04290218,0.0,0.0,37.14,0.0,0.0
2019-08-23 03:30:00,offPeakSummer,0.04290218,0.0,0.0,37.14,0.0,0.0
2019-08-23 03:45:00,offPeakSummer,0.04290218,0.0,0.0,37.14,0.0,0.0
2019-08-23 04:00:00,offPeakSummer,0.046920920000000005,0.0,0.0,37.14,0.0,0.0
2019-08-23 04:15:00,offPeakSummer,0.046920920000000005,0.0,0.0,37.14,0.0,0.0
2019-08-23 04:30:00,offPeakSummer,0.046920920000000005,0.0,0.0,37.14,0.0,0.0
2019-08-23 04:45:00,offPeakSummer,0.046920920000000005,0.0,0.0,37.14,0.0,0.0
2019-08-23 05:00:00,offPeakSummer,0.05412988,0.0,0.0,37.14,0.0,0.0
2019-08-23 05:15:00,offPeakSummer,0.05412988,0.0,0.0,37.14,0.0,0.0
2019-08-23 05:30:00,offPeakSummer,0.05412988,0.0,0.0,37.14,0.0,0.0
2019-08-23 05:45:00,offPeakSummer,0.05412988,0.0,0.0,37.14,0.0,0.0
2019-08-23 06:00:00,offPeakSummer,0.04335948,0.0,0.0,37.14,0.0,0.0
2019-08-23 06:15:00,offPeakSummer,0.04335948,0.0,0.0,37.14,0.0,0.0
2019-08-23 06:30:00,offPeakSummer,0.04335948,0.0,0.0,37.14,0.0,0.0
2019-08-23 06:45:00,offPeakSummer,0.04335948,0.0,0.0,37.14,0.0,0.0
2019-08-23 07:00:00,offPeakSummer,0.0359983,0.0,0.0,37.14,0.0,0.0
2019-08-23 07:15:00,offPeakSummer,0.0359983,0.0,0.0,37.14,0.0,0.0
2019-08-23 07:30:00,offPeakSummer,0.0359983,0.0,0.0,37.14,0.0,0.0
2019-08-23 07:45:00,offPeakSummer,0.0359983,0.0,0.0,37.14,0.0,0.0
2019-08-23 08:00:00,offPeakSummer,0.03171752,0.0,0.0,37.14,0.0,0.0
2019-08-23 08:15:00,offPeakSummer,0.03171752,0.0,0.0,37.14,0.0,0.0
2019-08-23 08:30:00,offPeakSummer,0.03171752,0.0,0.0,37.14,0.0,0.0
2019-08-23 08:45:00,offPeakSummer,0.03171752,0.0,0.0,37.14,0.0,0.0
2019-08-23 09:00:00,offPeakSummer,0.03063505,0.0,0.0,37.14,0.0,0.0
2019-08-23 09:15:00,offPeakSummer,0.03063505,0.0,0.0,37.14,0.0,0.0
2019-08-23 09:30:00,offPeakSummer,0.03063505,0.0,0.0,37.14,0.0,0.0
2019-08-23 09:45:00,offPeakSummer,0.03063505,0.0,0.0,37.14,0.0,0.0
2019-08-23 10:00:00,offPeakSummer,0.031269950000000005,0.0,0.0,37.14,0.0,0.0
2019-08-23 10:15:00,offPeakSummer,0.031269950000000005,0.0,0.0,37.14,0.0,0.0
2019-08-23 10:30:00,offPeakSummer,0.031269950000000005,0.0,0.0,37.14,0.0,0.0
2019-08-23 10:45:00,offPeakSummer,0.031269950000000005,0.0,0.0,37.14,0.0,0.0
2019-08-23 11:00:00,offPeakSummer,0.032372990000000004,0.0,0.0,37.14,0.0,0.0
2019-08-23 11:15:00,offPeakSummer,0.032372990000000004,0.0,0.0,37.14,0.0,0.0
2019-08-23 11:30:00,offPeakSummer,0.032372990000000004,0.0,0.0,37.14,0.0,0.0
2019-08-23 11:45:00,offPeakSummer,0.032372990000000004,0.0,0.0,37.14,0.0,0.0
2019-08-23 12:00:00,offPeakSummer,0.034868369999999996,0.0,0.0,37.14,0.0,0.0
2019-08-23 12:15:00,offPeakSummer,0.034868369999999996,0.0,0.0,37.14,0.0,0.0
2019-08-23 12:30:00,offPeakSummer,0.034868369999999996,0.0,0.0,37.14,0.0,0.0
2019-08-23 12:45:00,offPeakSummer,0.034868369999999996,0.0,0.0,37.14,0.0,0.0
2019-08-23 13:00:00,offPeakSummer,0.0405532,0.0,0.0,37.14,0.0,0.0
2019-08-23 13:15:00,offPeakSummer,0.0405532,0.0,0.0,37.14,0.0,0.0
2019-08-23 13:30:00,offPeakSummer,0.0405532,0.0,0.0,37.14,0.0,0.0
2019-08-23 13:45:00,offPeakSummer,0.0405532,0.0,0.0,37.14,0.0,0.0
2019-08-23 14:00:00,partialPeakSummer,0.04570462,0.0,10.82,37.14,0.0,0.0
2019-08-23 14:15:00,partialPeakSummer,0.04570462,0.0,10.82,37.14,0.0,0.0
2019-08-23 14:30:00,partialPeakSummer,0.04570462,0.0,10.82,37.14,0.0,0.0
2019-08-23 14:45:00,partialPeakSummer,0.04570462,0.0,10.82,37.14,0.0,0.0
2019-08-23 15:00:00,partialPeakSummer,0.04745456,0.0,10.82,37.14,0.0,0.0
2019-08-23 15:15:00,partialPeakSummer,0.04745456,0.0,10.82,37.14,0.0,0.0
2019-08-23 15:30:00,partialPeakSummer,0.04745456,0.0,10.82,37.14,0.0,0.0
2019-08-23 15:45:00,partialPeakSummer,0.04745456,0.0,10.82,37.14,0.0,0.0
2019-08-23 16:00:00,peakSummer,0.05516555,51.96,0.0,37.14,0.0,0.0
2019-08-23 16:15:00,peakSummer,0.05516555,51.96,0.0,37.14,0.0,0.0
2019-08-23 16:30:00,peakSummer,0.05516555,51.96,0.0,37.14,0.0,0.0
2019-08-23 16:45:00,peakSummer,0.05516555,51.96,0.0,37.14,0.0,0.0
2019-08-23 17:00:00,peakSummer,0.06315923999999999,51.96,0.0,37.14,0.0,0.0
2019-08-23 17:15:00,peakSummer,0.06315923999999999,51.96,0.0,37.14,0.0,0.0
2019-08-23 17:30:00,peakSummer,0.06315923999999999,51.96,0.0,37.14,0.0,0.0
2019-08-23 17:45:00,peakSummer,0.06315923999999999,51.96,0.0,37.14,0.0,0.0
2019-08-23 18:00:00,peakSummer,0.08591439,51.96,0.0,37.14,0.0,0.0
2019-08-23 18:15:00,peakSummer,0.08591439,51.96,0.0,37.14,0.0,0.0
2019-08-23 18:30:00,peakSummer,0.08591439,51.96,0.0,37.14,0.0,0.0
2019-08-23 18:45:00,peakSummer,0.08591439,51.96,0.0,37.14,0.0,0.0
2019-08-23 19:00:00,peakSummer,0.06291367,51.96,0.0,37.14,0.0,0.0
2019-08-23 19:15:00,peakSummer,0.06291367,51.96,0.0,37.14,0.0,0.0
2019-08-23 19:30:00,peakSummer,0.06291367,51.96,0.0,37.14,0.0,0.0
2019-08-23 19:45:00,peakSummer,0.06291367,51.96,0.0,37.14,0.0,0.0
2019-08-23 20:00:00,peakSummer,0.06007697,51.96,0.0,37.14,0.0,0.0
2019-08-23 20:15:00,peakSummer,0.06007697,51.96,0.0,37.14,0.0,0.0
2019-08-23 20:30:00,peakSummer,0.06007697,51.96,0.0,37.14,0.0,0.0
2019-08-23 20:45:00,peakSummer,0.06007697,51.96,0.0,37.14,0.0,0.0
2019-08-23 21:00:00,partialPeakSummer,0.05325792,0.0,10.82,37.14,0.0,0.0
2019-08-23 21:15:00,partialPeakSummer,0.05325792,0.0,10.82,37.14,0.0,0.0
2019-08-23 21:30:00,partialPeakSummer,0.05325792,0.0,10.82,37.14,0.0,0.0
2019-08-23 21:45:00,partialPeakSummer,0.05325792,0.0,10.82,37.14,0.0,0.0
2019-08-23 22:00:00,partialPeakSummer,0.048992890000000004,0.0,10.82,37.14,0.0,0.0
2019-08-23 22:15:00,partialPeakSummer,0.048992890000000004,0.0,10.82,37.14,0.0,0.0
2019-08-23 22:30:00,partialPeakSummer,0.048992890000000004,0.0,10.82,37.14,0.0,0.0
2019-08-23 22:45:00,partialPeakSummer,0.048992890000000004,0.0,10.82,37.14,0.0,0.0
2019-08-23 23:00:00,offPeakSummer,0.04543327,0.0,0.0,37.14,0.0,0.0
2019-08-23 23:15:00,offPeakSummer,0.04543327,0.0,0.0,37.14,0.0,0.0
2019-08-23 23:30:00,offPeakSummer,0.04543327,0.0,0.0,37.14,0.0,0.0
2019-08-23 23:45:00,offPeakSummer,0.04543327,0.0,0.0,37.14,0.0,0.0
2019-08-24 00:00:00,offPeakSummer,0.044197879999999995,0.0,0.0,37.14,0.0,0.0
2019-08-24 00:15:00,offPeakSummer,0.044197879999999995,0.0,0.0,37.14,0.0,0.0
2019-08-24 00:30:00,offPeakSummer,0.044197879999999995,0.0,0.0,37.14,0.0,0.0
2019-08-24 00:45:00,offPeakSummer,0.044197879999999995,0.0,0.0,37.14,0.0,0.0
2019-08-24 01:00:00,offPeakSummer,0.04302761,0.0,0.0,37.14,0.0,0.0
2019-08-24 01:15:00,offPeakSummer,0.04302761,0.0,0.0,37.14,0.0,0.0
2019-08-24 01:30:00,offPeakSummer,0.04302761,0.0,0.0,37.14,0.0,0.0
2019-08-24 01:45:00,offPeakSummer,0.04302761,0.0,0.0,37.14,0.0,0.0
2019-08-24 02:00:00,offPeakSummer,0.04213107,0.0,0.0,37.14,0.0,0.0
2019-08-24 02:15:00,offPeakSummer,0.04213107,0.0,0.0,37.14,0.0,0.0
2019-08-24 02:30:00,offPeakSummer,0.04213107,0.0,0.0,37.14,0.0,0.0
2019-08-24 02:45:00,offPeakSummer,0.04213107,0.0,0.0,37.14,0.0,0.0
2019-08-24 03:00:00,offPeakSummer,0.04204995,0.0,0.0,37.14,0.0,0.0
2019-08-24 03:15:00,offPeakSummer,0.04204995,0.0,0.0,37.14,0.0,0.0
2019-08-24 03:30:00,offPeakSummer,0.04204995,0.0,0.0,37.14,0.0,0.0
2019-08-24 03:45:00,offPeakSummer,0.04204995,0.0,0.0,37.14,0.0,0.0
2019-08-24 04:00:00,offPeakSummer,0.04685355,0.0,0.0,37.14,0.0,0.0
