,Power Load,NaturalGasBoiler,Total Power Consumption,Marginal Power Price,Marginal Power Emissions,Grid Power
2023-01-02 22:45:00,528.8981679899746,0.0,528.8981679899746,0.14186,0.4813351137472499,132.22454199749365
2023-01-02 23:00:00,403.88693034193295,0.0,403.88693034193295,0.14186,0.551713586474099,100.97173258548324
2023-01-02 23:15:00,423.11918009450625,0.0,423.11918009450625,0.14186,0.5228822453612892,105.77979502362656
2023-01-02 23:30:00,432.73530497079264,0.0,432.73530497079264,0.14186,0.4852983486369523,108.18382624269816
2023-01-02 23:45:00,500.0497933611149,0.0,500.0497933611149,0.14186,0.476062262036279,125.01244834027872
2023-01-03 00:00:00,461.5836795996523,0.0,461.5836795996523,0.14186,0.5190957051551647,115.39591989991308
2023-01-03 00:15:00,432.73530497079264,0.0,432.73530497079264,0.14186,0.4906666494152309,108.18382624269816
2023-01-03 00:30:00,403.8869303419331,0.0,403.8869303419331,0.14186,0.4725024460720117,100.97173258548328
2023-01-03 00:45:00,480.81754360854177,0.0,480.81754360854177,0.14186,0.454346310408173,120.20438590213544
2023-01-03 01:00:00,423.11918009450625,0.0,423.11918009450625,0.14186,0.4805615542127276,105.77979502362656
2023-01-03 01:15:00,365.42081658047056,0.0,365.42081658047056,0.14186,0.4813209660513533,91.35520414511764
2023-01-03 01:30:00,394.2708054656464,0.0,394.2708054656464,0.14186,0.4678023424907587,98.5677013664116
2023-01-03 01:45:00,432.73530497079264,0.0,432.73530497079264,0.14186,0.463843351151343,108.18382624269816
2023-01-03 02:00:00,471.2014187322552,0.0,471.2014187322552,0.14186,0.479941425019449,117.8003546830638
2023-01-03 02:15:00,394.2708054656464,0.0,394.2708054656464,0.14186,0.473610214520697,98.5677013664116
2023-01-03 02:30:00,413.5030552182197,0.0,413.5030552182197,0.14186,0.474209344176678,103.37576380455492
2023-01-03 02:45:00,394.2708054656464,0.0,394.2708054656464,0.14186,0.4798044994650237,98.5677013664116
2023-01-03 03:00:00,413.5030552182197,0.0,413.5030552182197,0.14186,0.4813248231092249,103.37576380455492
2023-01-03 03:15:00,346.1885668278974,0.0,346.1885668278974,0.14186,0.4824781155548392,86.54714170697434
2023-01-03 03:30:00,394.2708054656464,0.0,394.2708054656464,0.14186,0.4906662208532453,98.5677013664116
2023-01-03 03:45:00,432.73530497079264,0.0,432.73530497079264,0.14186,0.5035325087873367,108.18382624269816
2023-01-03 04:00:00,471.2014187322552,0.0,471.2014187322552,0.14186,0.463840779779429,117.8003546830638
2023-01-03 04:15:00,375.0369414567571,0.0,375.0369414567571,0.14186,0.4916771664353156,93.75923536418928
2023-01-03 04:30:00,403.8869303419331,0.0,403.8869303419331,0.14186,0.5559154581581861,100.97173258548328
2023-01-03 04:45:00,442.3514298470792,0.0,442.3514298470792,0.14186,0.6149611642939584,110.5878574617698
2023-01-03 05:00:00,423.11918009450625,0.0,423.11918009450625,0.14186,0.469671794156594,105.77979502362656
2023-01-03 05:15:00,365.42081658047056,0.0,365.42081658047056,0.14186,0.49739718325819,91.35520414511764
2023-01-03 05:30:00,384.6530663330436,0.0,384.6530663330436,0.14186,0.5881005168530183,96.1632665832609
2023-01-03 05:45:00,442.3514298470792,0.0,442.3514298470792,0.14186,0.652750903067269,110.5878574617698
2023-01-03 06:00:00,413.5030552182197,0.0,413.5030552182197,0.14186,0.552706964568093,103.37576380455492
2023-01-03 06:15:00,375.0369414567571,0.0,375.0369414567571,0.14186,0.6358206903915676,93.75923536418928
2023-01-03 06:30:00,355.80469170418394,0.0,355.80469170418394,0.14186,0.66375,88.95117292604598
2023-01-03 06:45:00,442.3514298470792,0.0,442.3514298470792,0.14186,0.66375,110.5878574617698
2023-01-03 07:00:00,490.43366848482833,0.0,490.43366848482833,0.14186,0.66375,122.60841712120708
2023-01-03 07:15:00,509.66591823740146,0.0,509.66591823740146,0.14186,0.66375,127.41647955935036
2023-01-03 07:30:00,403.8869303419331,0.0,403.8869303419331,0.14186,0.661868880734105,100.97173258548328
2023-01-03 07:45:00,451.96755472336577,0.0,451.96755472336577,0.14186,0.6051565231855667,112.99188868084144
2023-01-03 08:00:00,461.5836795996523,0.0,461.5836795996523,0.14186,0.5694907376132874,115.39591989991308
2023-01-03 08:15:00,557.7481568751505,0.0,557.7481568751505,0.14186,0.485611728651984,139.43703921878762
2023-01-03 08:30:00,538.5159071225773,0.0,538.5159071225773,0.14186,0.4107236930130593,134.62897678064434
2023-01-03 08:45:00,1067.414075112552,0.0,1067.414075112552,0.14186,0.3464709373231727,266.853518778138
2023-01-03 09:00:00,1682.860595501738,0.0,1682.860595501738,0.14186,0.4635326437117246,420.7151488754345
2023-01-03 09:15:00,1452.067141445595,0.0,1452.067141445595,0.14186,0.470162754767389,363.0167853613988
2023-01-03 09:30:00,1317.4381646649513,0.0,1317.4381646649513,0.14186,0.457231496836268,329.3595411662378
2023-01-03 09:45:00,1375.136528178987,0.0,1375.136528178987,0.14186,0.4423603959331646,343.78413204474674
2023-01-03 10:00:00,1365.5204033027003,0.0,1365.5204033027003,0.14186,0.4382419473929266,341.3801008256751
2023-01-03 10:15:00,2105.9781613399277,0.0,2105.9781613399277,0.14186,0.4187278059369637,526.4945403349819
2023-01-03 10:30:00,1759.7912087683465,0.0,1759.7912087683465,0.14186,0.4022941358919213,439.9478021920866
2023-01-03 10:45:00,1634.7783568639888,0.0,1634.7783568639888,0.14186,0.35867295417946,408.6945892159972
2023-01-03 11:00:00,1721.3250950068843,0.0,1721.3250950068843,0.14186,0.402233258661855,430.3312737517211
2023-01-03 11:15:00,1490.533255207058,0.0,1490.533255207058,0.14186,0.3644940152045077,372.6333138017645
2023-01-03 11:30:00,1596.3122431025265,0.0,1596.3122431025265,0.14186,0.410736699869325,399.0780607756316
2023-01-03 11:45:00,1663.6267314928486,0.0,1663.6267314928486,0.14186,0.4163459977031983,415.90668287321216
2023-01-03 12:00:00,1538.615493844807,0.0,1538.615493844807,0.14186,0.469168930236646,384.6538734612017
2023-01-03 12:15:00,1702.092845254311,0.0,1702.092845254311,0.14186,0.460441661818105,425.52321131357775
2023-01-03 12:30:00,1663.6267314928486,0.0,1663.6267314928486,0.14186,0.441958479788944,415.90668287321216
2023-01-03 12:45:00,1769.4073336446334,0.0,1769.4073336446334,0.14186,0.443759393679219,442.35183341115834
2023-01-03 13:00:00,1519.3816298359177,0.0,1519.3816298359177,0.14186,0.4440792723453306,379.8454074589794
2023-01-03 13:15:00,1750.173469635744,0.0,1750.173469635744,0.14186,0.4248141789732964,437.543367408936
2023-01-03 13:30:00,1538.615493844807,0.0,1538.615493844807,0.14186,0.4390518438334653,384.6538734612017
2023-01-03 13:45:00,1836.7218220349555,0.0,1836.7218220349555,0.14186,0.4568796903022233,459.1804555087389
2023-01-03 14:00:00,1596.3122431025265,0.0,1596.3122431025265,0.14186,0.4420765057598003,399.0780607756316
2023-01-03 14:15:00,1702.092845254311,0.0,1702.092845254311,0.14186,0.4555910794096307,425.52321131357775
