,Heat Load,NaturalGasBoiler,Total Heat Output
2023-01-04 19:30:00,1796.1406756944423,1796.1406756944423,1796.1406756944423
2023-01-04 19:45:00,1765.9851844435082,1765.9851844435082,1765.9851844435082
2023-01-04 20:00:00,1733.9448718659594,1733.9448718659594,1733.9448718659594
2023-01-04 20:15:00,1701.9045592884106,1701.9045592884106,1701.9045592884106
2023-01-04 20:30:00,1658.5558687428077,1658.5558687428077,1658.5558687428077
2023-01-04 20:45:00,1635.9391128066989,1635.9391128066989,1635.9391128066989
2023-01-04 21:00:00,1701.9045592884108,1701.9045592884108,1701.9045592884108
2023-01-04 21:15:00,1784.8328477180207,1784.8328477180207,1784.8328477180207
2023-01-04 21:30:00,2001.5763004460362,2001.5763004460362,2001.5763004460362
2023-01-04 21:45:00,2361.5584741138973,2361.5584741138973,2361.5584741138973
2023-01-04 22:00:00,2738.5029397380235,2738.5029397380235,2738.5029397380235
2023-01-04 22:15:00,3119.217048015378,3119.217048015378,3119.217048015378
2023-01-04 22:30:00,3513.1243555874025,3513.1243555874025,3513.1243555874025
2023-01-04 22:45:00,3909.908153770292,3909.9081537702923,3909.9081537702923
2023-01-04 23:00:00,4308.544948685789,4308.544948685789,4308.544948685789
2023-01-04 23:15:00,4707.246488049107,4707.246488049107,4707.246488049107
2023-01-04 23:30:00,5092.738640824934,5092.738640824934,5092.738640824934
2023-01-04 23:45:00,5406.578513277027,5406.578513277027,5406.578513277027
2023-01-05 00:00:00,5741.522013766963,5741.522013766963,5741.522013766963
2023-01-05 00:15:00,5898.490344968244,5898.490344968244,5898.490344968244
2023-01-05 00:30:00,5920.48432007161,5920.48432007161,5920.48432007161
2023-01-05 00:45:00,5919.731478619939,5919.731478619939,5919.731478619939
2023-01-05 01:00:00,5917.044833289411,5917.044833289411,5917.044833289411
2023-01-05 01:15:00,5914.2602276187745,5914.2602276187745,5914.2602276187745
2023-01-05 01:30:00,5914.2602276187745,5914.2602276187745,5914.2602276187745
2023-01-05 01:45:00,5916.145048945388,5916.145048945388,5916.145048945388
2023-01-05 02:00:00,5916.14504894539,5916.14504894539,5916.14504894539
2023-01-05 02:15:00,5916.14504894539,5916.14504894539,5916.14504894539
2023-01-05 02:30:00,5908.606313630565,5908.606313630565,5908.606313630565
2023-01-05 02:45:00,5910.491134957179,5910.491134957179,5910.491134957179
2023-01-05 03:00:00,5916.145598937022,5916.145598937022,5916.145598937022
2023-01-05 03:15:00,5919.915241590253,5919.915241590253,5919.915241590253
2023-01-05 03:30:00,5925.569705570095,5925.569705570095,5925.569705570095
2023-01-05 03:45:00,5914.261327602042,5914.261327602042,5914.261327602042
2023-01-05 04:00:00,5876.56655104465,5876.56655104465,5876.56655104465
2023-01-05 04:15:00,5855.834616435154,5855.834616435154,5855.834616435154
2023-01-05 04:30:00,5844.5262384671005,5844.5262384671005,5844.5262384671005
2023-01-05 04:45:00,5835.10268182566,5835.10268182566,5835.10268182566
2023-01-05 05:00:00,5814.370747216167,5814.370747216167,5814.370747216167
2023-01-05 05:15:00,5795.523633933286,5795.523633933286,5795.523633933286
2023-01-05 05:30:00,5780.445613312004,5780.445613312004,5780.445613312004
2023-01-05 05:45:00,5774.79114933216,5774.79114933216,5774.79114933216
2023-01-05 06:00:00,5759.713128710875,5759.713128710875,5759.713128710875
2023-01-05 06:15:00,5740.865465436364,5740.865465436364,5740.865465436364
2023-01-05 06:30:00,5748.404200751188,5748.404200751188,5748.404200751188
2023-01-05 06:45:00,5754.058664731032,5754.058664731032,5754.058664731032
2023-01-05 07:00:00,5740.866015427996,5740.866015427996,5740.866015427996
2023-01-05 07:15:00,5716.364438165272,5716.364438165272,5716.364438165272
2023-01-05 07:30:00,5697.517324882394,5697.517324882394,5697.517324882394
2023-01-05 07:45:00,5699.4015962173735,5699.4015962173735,5699.4015962173735
2023-01-05 08:00:00,5699.4015962173735,5699.4015962173735,5699.4015962173735
2023-01-05 08:15:00,5708.825152858814,5708.825152858814,5708.825152858814
2023-01-05 08:30:00,5712.594795512043,5712.594795512043,5712.594795512043
2023-01-05 08:45:00,5682.43930426111,5682.43930426111,5682.43930426111
2023-01-05 09:00:00,5633.436699727296,5633.436699727296,5633.436699727296
2023-01-05 09:15:00,5554.278603942547,5554.278603942547,5554.278603942547
2023-01-05 09:30:00,5469.466044177956,5469.466044177956,5469.466044177956
2023-01-05 09:45:00,5350.728350509201,5350.728350509201,5350.728350509201
2023-01-05 10:00:00,5096.290671215425,5096.290671215425,5096.290671215425
2023-01-05 10:15:00,4721.230476926281,4721.230476926281,4721.230476926281
2023-01-05 10:30:00,4329.208540672504,4329.208540672504,4329.208540672504
2023-01-05 10:45:00,3914.5692984909865,3914.5692984909865,3914.5692984909865
2023-01-05 11:00:00,3479.1986716916063,3479.1986716916063,3479.1986716916063
2023-01-05 11:15:00,3045.7123162272087,3045.7123162272087,3045.7123162272087
2023-01-05 11:30:00,2661.229115288257,2661.229115288257,2661.229115288257
2023-01-05 11:45:00,2303.131762947011,2303.131762947011,2303.131762947011
2023-01-05 12:00:00,1969.535437876855,1969.535437876855,1969.535437876855
2023-01-05 12:15:00,1651.0171334279823,1651.0171334279823,1651.0171334279823
2023-01-05 12:30:00,1362.654320230044,1362.654320230044,1362.654320230044
2023-01-05 12:45:00,1200.5684860073193,1200.5684860073193,1200.5684860073193
2023-01-05 13:00:00,1149.6810601468908,1149.6810601468908,1149.6810601468908
2023-01-05 13:15:00,1110.1014622628836,1110.1014622628836,1110.1014622628836
2023-01-05 13:30:00,1106.3323696012878,1106.3323696012878,1106.3323696012878
2023-01-05 13:45:00,1104.447548274673,1104.447548274673,1104.447548274673
2023-01-05 14:00:00,1096.9088129598476,1096.9088129598476,1096.9088129598476
2023-01-05 14:15:00,1085.6004349917935,1085.6004349917935,1085.6004349917935
2023-01-05 14:30:00,1078.061699676968,1078.061699676968,1078.061699676968
2023-01-05 14:45:00,1062.9842290473177,1062.9842290473177,1062.9842290473177
2023-01-05 15:00:00,1055.4454937324922,1055.4454937324922,1055.4454937324922
2023-01-05 15:15:00,1049.7915797442818,1049.7915797442818,1049.7915797442818
2023-01-05 15:30:00,1046.0219370910527,1046.0219370910527,1046.0219370910527
2023-01-05 15:45:00,1055.4454937324922,1055.4454937324922,1055.4454937324922
2023-01-05 16:00:00,1070.523514353776,1070.523514353776,1070.523514353776
2023-01-05 16:15:00,1091.2554489632703,1091.2554489632703,1091.2554489632703
2023-01-05 16:30:00,1142.1428748236985,1142.1428748236985,1142.1428748236985
2023-01-05 16:45:00,1226.9554345882902,1226.9554345882902,1226.9554345882902
2023-01-05 17:00:00,1315.537087014478,1315.537087014478,1315.537087014478
2023-01-05 17:15:00,1404.118739440666,1404.118739440666,1404.118739440666
2023-01-05 17:30:00,1492.7003918668534,1492.7003918668534,1492.7003918668534
2023-01-05 17:45:00,1579.3972229664266,1579.3972229664266,1579.3972229664266
2023-01-05 18:00:00,1664.2097827310183,1664.2097827310183,1664.2097827310183
2023-01-05 18:15:00,1732.060050539345,1732.060050539345,1732.060050539345
2023-01-05 18:30:00,1784.8322977263879,1784.8322977263879,1784.8322977263879
2023-01-05 18:45:00,1833.8349022602015,1833.8349022602015,1833.8349022602015
2023-01-05 19:00:00,1860.2207508579068,1860.2207508579068,1860.2207508579068
2023-01-05 19:15:00,1858.3359295312919,1858.3359295312919,1858.3359295312919
2023-01-05 19:30:00,1816.8720603123031,1816.8720603123031,1816.8720603123031
2023-01-05 19:45:00,1769.754277105104,1769.754277105104,1769.754277105104
2023-01-05 20:00:00,1722.6364938979048,1722.6364938979048,1722.6364938979048
2023-01-05 20:15:00,1673.6338893640916,1673.6338893640916,1673.6338893640916
2023-01-05 20:30:00,1628.4009274835068,1628.4009274835068,1628.4009274835068
2023-01-05 20:45:00,1598.2454362325727,1598.2454362325727,1598.2454362325727
2023-01-05 21:00:00,1673.634439355724,1673.634439355724,1673.634439355724
2023-01-05 21:15:00,1773.5250197415996,1773.5250197415996,1773.5250197415996
2023-01-05 21:30:00,2014.7694997407052,2014.7694997407052,2014.7694997407052
2023-01-05 21:45:00,2380.4055873967773,2380.4055873967773,2380.4055873967773
2023-01-05 22:00:00,2744.157403717867,2744.157403717867,2744.157403717867
2023-01-05 22:15:00,3128.6406046568186,3128.6406046568186,3128.6406046568186
2023-01-05 22:30:00,3528.201826217053,3528.201826217053,3528.201826217053
2023-01-05 22:45:00,3924.815314982845,3924.8153149828454,3924.8153149828454
2023-01-05 23:00:00,4317.72967489954,4317.72967489954,4317.72967489954
2023-01-05 23:15:00,4705.036217915272,4705.036217915272,4705.036217915272
2023-01-05 23:30:00,5081.034382962948,5081.034382962948,5081.034382962948
2023-01-05 23:45:00,5379.665979394733,5379.665979394733,5379.665979394733
2023-01-06 00:00:00,5739.877714790961,5739.877714790961,5739.877714790961
2023-01-06 00:15:00,5878.1579357767005,5878.1579357767005,5878.1579357767005
2023-01-06 00:30:00,5892.466718470809,5892.466718470809,5892.466718470809
2023-01-06 00:45:00,5914.361461129672,5914.361461129672,5914.361461129672
2023-01-06 01:00:00,5930.413377418422,5930.413377418422,5930.413377418422
2023-01-06 01:15:00,5938.761254889866,5938.761254889866,5938.761254889866
2023-01-06 01:30:00,5944.415718869709,5944.415718869709,5944.415718869709
2023-01-06 01:45:00,5959.493739490992,5959.493739490992,5959.493739490992
2023-01-06 02:00:00,5974.571760112277,5974.571760112277,5974.571760112277
2023-01-06 02:15:00,5983.995316753716,5983.995316753716,5983.995316753716
2023-01-06 02:30:00,5987.764409415311,5987.764409415311,5987.764409415311
2023-01-06 02:45:00,5987.764409415311,5987.764409415311,5987.764409415311
2023-01-06 03:00:00,5989.649230741927,5989.649230741927,5989.649230741927
2023-01-06 03:15:00,5995.3036947217715,5995.3036947217715,5995.3036947217715
2023-01-06 03:30:00,5989.649780733561,5989.649780733561,5989.649780733561
2023-01-06 03:45:00,5950.070732841185,5950.070732841185,5950.070732841185
2023-01-06 04:00:00,5906.722042295583,5906.722042295583,5906.722042295583
2023-01-06 04:15:00,5867.14299440321,5867.14299440321,5867.14299440321
2023-01-06 04:30:00,5821.909482530992,5821.909482530992,5821.909482530992
2023-01-06 04:45:00,5789.869169953443,5789.869169953443,5789.869169953443
2023-01-06 05:00:00,5769.137235343948,5769.137235343948,5769.137235343948
2023-01-06 05:15:00,5754.059764714299,5754.059764714299,5754.059764714299
2023-01-06 05:30:00,5733.327830104804,5733.327830104804,5733.327830104804
2023-01-06 05:45:00,5720.134630810136,5720.134630810136,5720.134630810136
2023-01-06 06:00:00,5720.134630810134,5720.134630810134,5720.134630810134
2023-01-06 06:15:00,5714.480166830292,5714.480166830292,5714.480166830292
2023-01-06 06:30:00,5725.788544798346,5725.788544798346,5725.788544798346
2023-01-06 06:45:00,5748.405300734455,5748.405300734455,5748.405300734455
2023-01-06 07:00:00,5754.059214722665,5754.059214722665,5754.059214722665
2023-01-06 07:15:00,5757.828857375894,5757.828857375894,5757.828857375894
2023-01-06 07:30:00,5755.944036049278,5755.944036049278,5755.944036049278
2023-01-06 07:45:00,5744.6362080728595,5744.6362080728595,5744.6362080728595
2023-01-06 08:00:00,5733.327830104804,5733.327830104804,5733.327830104804
2023-01-06 08:15:00,5720.135180801768,5720.135180801768,5720.135180801768
2023-01-06 08:30:00,5729.558737443207,5729.558737443207,5729.558737443207
2023-01-06 08:45:00,5729.558737443209,5729.558737443209,5729.558737443209
2023-01-06 09:00:00,5680.556132909393,5680.556132909393,5680.556132909393
2023-01-06 09:15:00,5624.014243069121,5624.014243069121,5624.014243069121
2023-01-06 09:30:00,5529.77812666309,5529.77812666309,5529.77812666309
2023-01-06 09:45:00,5428.003274942232,5428.003274942232,5428.003274942232
2023-01-06 10:00:00,5294.187560652194,5294.187560652194,5294.187560652194
2023-01-06 10:15:00,5041.634702685034,5041.634702685034,5041.634702685034
2023-01-06 10:30:00,4649.612216439625,4649.612216439625,4649.612216439625
2023-01-06 10:45:00,4236.85779558472,4236.85779558472,4236.85779558472
2023-01-06 11:00:00,3827.8730173830463,3827.8730173830463,3827.8730173830463
2023-01-06 11:15:00,3392.5018405920337,3392.5018405920337,3392.5018405920337
2023-01-06 11:30:00,2962.785127780865,2962.785127780865,2962.785127780865
2023-01-06 11:45:00,2597.1484901331605,2597.1484901331605,2597.1484901331605
2023-01-06 12:00:00,2246.5898731067387,2246.5898731067387,2246.5898731067387
2023-01-06 12:15:00,1918.6480120164265,1918.6480120164265,1918.6480120164265
2023-01-06 12:30:00,1617.0919995238191,1617.0919995238191,1617.0919995238191
2023-01-06 12:45:00,1351.3459422619896,1351.3459422619896,1351.3459422619896
2023-01-06 13:00:00,1198.6836646807046,1198.6836646807046,1198.6836646807046
2023-01-06 13:15:00,1181.7208227328065,1181.7208227328065,1181.7208227328065
2023-01-06 13:30:00,1172.2972660913665,1172.2972660913665,1172.2972660913665
2023-01-06 13:45:00,1177.951180079577,1177.951180079577,1177.951180079577
2023-01-06 14:00:00,1164.7585307765414,1164.7585307765414,1164.7585307765414
2023-01-06 14:15:00,1127.0637542191487,1127.0637542191487,1127.0637542191487
2023-01-06 14:30:00,1085.5998850001604,1085.5998850001604,1085.5998850001604
2023-01-06 14:45:00,1044.1360157811719,1044.1360157811719,1044.1360157811719
2023-01-06 15:00:00,1006.4412392237793,1006.4412392237793,1006.4412392237793
2023-01-06 15:15:00,980.0553906260745,980.0553906260745,980.0553906260745
2023-01-06 15:30:00,953.6695420283694,953.6695420283694,953.6695420283694
2023-01-06 15:45:00,940.4763427337004,940.4763427337004,940.4763427337004
2023-01-06 16:00:00,959.3240060082135,959.3240060082135,959.3240060082135
2023-01-06 16:15:00,993.2491399123767,993.2491399123768,993.2491399123768
2023-01-06 16:30:00,1029.0590951431543,1029.0590951431543,1029.0590951431543
2023-01-06 16:45:00,1117.640747569342,1117.640747569342,1117.640747569342
2023-01-06 17:00:00,1225.0700632700427,1225.0700632700427,1225.0700632700427
2023-01-06 17:15:00,1338.1538429505872,1338.1538429505872,1338.1538429505872
2023-01-06 17:30:00,1449.3528013045168,1449.3528013045168,1449.3528013045168
2023-01-06 17:45:00,1556.782117005217,1556.782117005217,1556.782117005217
2023-01-06 18:00:00,1643.4794980964234,1643.4794980964234,1643.4794980964234
2023-01-06 18:15:00,1715.098858566346,1715.098858566346,1715.098858566346
2023-01-06 18:30:00,1765.9862844267743,1765.9862844267743,1765.9862844267743
2023-01-06 18:45:00,1794.2569543510938,1794.2569543510938,1794.2569543510938
2023-01-06 19:00:00,1809.3344249807446,1809.3344249807446,1809.3344249807446
2023-01-06 19:15:00,1809.3344249807446,1809.3344249807446,1809.3344249807446
2023-01-06 19:30:00,1769.7553770883703,1769.7553770883703,1769.7553770883703
2023-01-06 19:45:00,1730.1763291959965,1730.1763291959965,1730.1763291959965
2023-01-06 20:00:00,1679.2883533439351,1679.2883533439351,1679.2883533439351
2023-01-06 20:15:00,1634.0548414717177,1634.0548414717177,1634.0548414717177
2023-01-06 20:30:00,1590.7061509261143,1590.7061509261143,1590.7061509261143
2023-01-06 20:45:00,1569.97421631662,1569.97421631662,1569.97421631662
2023-01-06 21:00:00,1647.2480407663866,1647.2480407663866,1647.2480407663866
2023-01-06 21:15:00,1752.7925351404724,1752.7925351404724,1752.7925351404724
2023-01-06 21:30:00,2035.500884358567,2035.5008843585672,2035.5008843585672
2023-01-06 21:45:00,2418.0998139625367,2418.0998139625367,2418.0998139625367
2023-01-06 22:00:00,2819.545306857753,2819.545306857753,2819.545306857753
2023-01-06 22:15:00,3234.1845490392716,3234.1845490392716,3234.1845490392716
2023-01-06 22:30:00,3648.823241229157,3648.823241229157,3648.823241229157
2023-01-06 22:45:00,4099.737328354489,4099.737328354489,4099.737328354489
2023-01-06 23:00:00,4539.057951621618,4539.057951621618,4539.057951621618
2023-01-06 23:15:00,4960.776118674667,4960.776118674667,4960.776118674667
2023-01-06 23:30:00,5379.151426165336,5379.151426165336,5379.151426165336
2023-01-06 23:45:00,5734.157406733355,5734.157406733355,5734.157406733355
2023-01-07 00:00:00,5842.012921254847,5842.012921254847,5842.012921254847
2023-01-07 00:15:00,5976.447053671294,5976.447053671294,5976.447053671294
2023-01-07 00:30:00,6022.025057069937,6022.025057069937,6022.025057069937
2023-01-07 00:45:00,6045.535190374398,6045.535190374398,6045.535190374398
2023-01-07 01:00:00,6061.848773281376,6061.848773281376,6061.848773281376
2023-01-07 01:15:00,6072.576969179904,6072.576969179904,6072.576969179904
2023-01-07 01:30:00,6068.807326526674,6068.807326526674,6068.807326526674
2023-01-07 01:45:00,6080.115704494728,6080.115704494728,6080.115704494728
2023-01-07 02:00:00,6097.077996450993,6097.077996450993,6097.077996450993
2023-01-07 02:15:00,6102.7319104392045,6102.7319104392045,6102.7319104392045
2023-01-07 02:30:00,6100.847089112589,6100.847089112589,6100.847089112589
2023-01-07 02:45:00,6085.769068491306,6085.769068491306,6085.769068491306
2023-01-07 03:00:00,6078.229783184848,6078.229783184848,6078.229783184848
2023-01-07 03:15:00,6066.921405216794,6066.921405216794,6066.921405216794
2023-01-07 03:30:00,6046.1894706073,6046.1894706073,6046.1894706073
2023-01-07 03:45:00,6010.379515376521,6010.379515376521,6010.379515376521
2023-01-07 04:00:00,5970.800467484147,5970.800467484147,5970.800467484147
2023-01-07 04:15:00,5925.566955611929,5925.566955611929,5925.566955611929
2023-01-07 04:30:00,5880.333993731344,5880.333993731344,5880.333993731344
2023-01-07 04:45:00,5844.5245884922,5844.5245884922,5844.5245884922
2023-01-07 05:00:00,5804.945540599826,5804.945540599826,5804.945540599826
2023-01-07 05:15:00,5761.596850054223,5761.596850054223,5761.596850054223
2023-01-07 05:30:00,5748.404200751187,5748.404200751187,5748.404200751187
2023-01-07 05:45:00,5742.750286762976,5742.750286762976,5742.750286762976
2023-01-07 06:00:00,5735.211551448152,5735.211551448152,5735.211551448152
2023-01-07 06:15:00,5737.096372774766,5737.096372774766,5737.096372774766
